# Experiment start time: 0.063500 seconds
# Local time: 20250605_140956
# Control phase description: 0=CALIBRATION, 1=APPROACH, 2=CONTACT_CONFIRMATION, 3=DEPTH_CONTROL, 4=TRAJECTORY
# Soft block physical properties: Young's modulus=300000.000000Pa, Poisson ratio=0.450000
# Target force: 10.000000N
# Contact model parameters: Radius=0.002000m, Depth threshold=0.000100m
# Logging frequency: 0.05 seconds
# Force plot topics: /force_plot/force_z, /force_plot/theoretical_force
# ---------------------------------------
time,phase,pos_z,force_x,force_y,force_z,raw_force_z,force_magnitude,depth,surface_z,theoretical_force
1.714000,0,0.471052,0.067558,1.034379,-0.168063,-1.577298,1.050118,0.000000,0.000000,0.000000
1.764000,0,0.471057,0.073399,1.300463,-0.149290,-1.558525,1.311060,0.000000,0.000000,0.000000
1.814000,0,0.471056,0.077094,0.927527,-0.165907,-1.575142,0.945397,0.000000,0.000000,0.000000
1.864000,0,0.471052,0.096263,0.451115,-0.164621,-1.573856,0.489767,0.000000,0.000000,0.000000
1.914000,0,0.471049,0.145104,-0.874985,0.136561,-1.272674,0.897387,0.000000,0.000000,0.000000
1.964000,0,0.471046,0.174699,-1.021582,0.147817,-1.261418,1.046899,0.000000,0.000000,0.000000
2.014000,0,0.471046,0.103580,0.443282,-0.135568,-1.544803,0.474980,0.000000,0.000000,0.000000
2.064000,0,0.471045,0.157948,-0.336014,0.174172,-1.235063,0.410108,0.000000,0.000000,0.000000
2.114000,1,0.470854,0.037156,-0.321759,1.254089,-0.155145,1.295241,0.000000,0.000000,0.000000
2.164000,1,0.470324,0.139321,-0.323328,0.659511,-0.749723,0.747601,0.000000,0.000000,0.000000
2.214000,1,0.469535,0.190522,-0.324223,0.312711,-1.096524,0.489088,0.000000,0.000000,0.000000
2.264000,1,0.468695,0.268195,-0.322225,0.022891,-1.386343,0.419858,0.000000,0.000000,0.000000
2.314000,1,0.467924,0.274707,-0.318312,-0.061923,-1.471158,0.424995,0.000000,0.000000,0.000000
2.364000,1,0.467248,0.248574,-0.314483,-0.028965,-1.438200,0.401905,0.000000,0.000000,0.000000
2.414000,1,0.466670,0.218229,-0.310586,0.032545,-1.376690,0.380981,0.000000,0.000000,0.000000
2.464000,1,0.466163,0.181310,-0.392704,0.113538,-1.295697,0.447192,0.000000,0.000000,0.000000
2.514000,1,0.465693,0.160356,-0.591296,0.180138,-1.229096,0.638588,0.000000,0.000000,0.000000
2.564000,1,0.465235,0.154484,-0.728763,0.219046,-1.190189,0.776494,0.000000,0.000000,0.000000
2.614000,1,0.464772,0.155589,-0.777231,0.238300,-1.170935,0.827698,0.000000,0.000000,0.000000
2.664000,1,0.464298,0.162703,-0.774123,0.240806,-1.168429,0.826877,0.000000,0.000000,0.000000
2.714000,1,0.463812,0.174961,-0.770274,0.232991,-1.176244,0.823541,0.000000,0.000000,0.000000
2.764000,1,0.463317,0.189004,-0.766483,0.222758,-1.186477,0.820268,0.000000,0.000000,0.000000
2.814000,1,0.462820,0.203058,-0.762841,0.213706,-1.195529,0.817819,0.000000,0.000000,0.000000
2.864000,1,0.462325,0.215561,-0.759445,0.207874,-1.201361,0.816355,0.000000,0.000000,0.000000
2.914000,1,0.461835,0.225233,-0.751793,0.205952,-1.203283,0.811381,0.000000,0.000000,0.000000
2.964000,1,0.461350,0.197639,-0.401860,0.222261,-1.186974,0.499952,0.000000,0.000000,0.000000
3.014000,1,0.460867,0.174548,-0.025983,0.235342,-1.173893,0.294157,0.000000,0.000000,0.000000
3.064000,1,0.460381,0.158121,0.162281,0.240981,-1.168253,0.330771,0.000000,0.000000,0.000000
3.114000,1,0.459890,0.144567,0.182715,0.243467,-1.165768,0.336988,0.000000,0.000000,0.000000
3.164000,1,0.459392,0.130187,0.184271,0.250797,-1.158437,0.337348,0.000000,0.000000,0.000000
3.214000,1,0.458885,0.118384,0.186148,0.262531,-1.146703,0.342912,0.000000,0.000000,0.000000
3.264000,1,0.458368,0.133355,0.012172,0.262272,-1.146963,0.294480,0.000000,0.000000,0.000000
3.314000,1,0.457840,0.213139,-0.599832,0.239086,-1.170149,0.679992,0.000000,0.000000,0.000000
3.364000,1,0.457308,0.279714,-1.070475,0.221929,-1.187305,1.128454,0.000000,0.000000,0.000000
3.414000,1,0.456775,0.304711,-1.379920,0.210503,-1.198732,1.428755,0.000000,0.000000,0.000000
3.464000,1,0.456247,0.273119,-1.738194,0.206722,-1.202513,1.771622,0.000000,0.000000,0.000000
3.514000,1,0.455730,0.268773,-1.868162,0.208498,-1.200737,1.898878,0.000000,0.000000,0.000000
3.564000,1,0.455239,0.089206,-0.828978,0.137922,-1.271313,0.845094,0.000000,0.000000,0.000000
3.614000,1,0.454774,0.125354,-0.303855,0.211930,-1.197305,0.391095,0.000000,0.000000,0.000000
3.664000,1,0.454321,0.161658,0.442638,0.334689,-1.074546,0.577995,0.000000,0.000000,0.000000
3.714000,1,0.453855,-0.067865,1.257659,-0.252587,-1.661822,1.284567,0.000000,0.000000,0.000000
3.764000,1,0.453363,-0.046964,0.906439,-0.240135,-1.649370,0.938883,0.000000,0.000000,0.000000
3.814000,1,0.452862,-0.024930,0.588487,-0.273507,-1.682742,0.649419,0.000000,0.000000,0.000000
3.864000,1,0.452356,0.052667,0.302087,-0.211732,-1.620967,0.372640,0.000000,0.000000,0.000000
3.914000,1,0.451843,0.049496,0.293008,-0.231449,-1.640683,0.376659,0.000000,0.000000,0.000000
3.964000,1,0.451327,0.045586,0.292743,-0.261944,-1.671178,0.395463,0.000000,0.000000,0.000000
4.014000,1,0.450820,0.039577,0.290353,-0.274407,-1.683642,0.401460,0.000000,0.000000,0.000000
4.064000,1,0.450328,0.031663,0.287701,-0.275451,-1.684686,0.399560,0.000000,0.000000,0.000000
4.114000,1,0.449852,-0.006559,0.613500,-0.255377,-1.664612,0.664562,0.000000,0.000000,0.000000
4.164000,1,0.449386,-0.038632,1.149843,-0.236940,-1.646175,1.174637,0.000000,0.000000,0.000000
4.214000,1,0.448916,-0.043877,1.414501,-0.198303,-1.607538,1.429007,0.000000,0.000000,0.000000
4.264000,1,0.448423,0.052567,0.600590,-0.174081,-1.583316,0.627516,0.000000,0.000000,0.000000
4.314000,1,0.447908,0.047844,-0.010494,-0.223011,-1.632246,0.228327,0.000000,0.000000,0.000000
4.364000,1,0.447388,0.084105,-0.330114,-0.101984,-1.511219,0.355598,0.000000,0.000000,0.000000
4.414000,1,0.446879,-0.018291,0.235994,-0.252262,-1.661497,0.345925,0.000000,0.000000,0.000000
4.464000,1,0.446375,0.144662,-0.472062,0.102686,-1.306548,0.504295,0.000000,0.000000,0.000000
4.514000,1,0.445875,0.054060,0.267003,-0.143931,-1.553165,0.308106,0.000000,0.000000,0.000000
4.564000,1,0.445378,-0.021598,0.441034,-0.298359,-1.707594,0.532912,0.000000,0.000000,0.000000
4.614000,1,0.444884,-0.028827,0.907794,-0.235739,-1.644974,0.938347,0.000000,0.000000,0.000000
4.664000,1,0.444389,0.065188,0.314676,-0.084094,-1.493329,0.332178,0.000000,0.000000,0.000000
4.714000,1,0.443892,0.159325,-0.325261,0.119191,-1.290043,0.381294,0.000000,0.000000,0.000000
4.764000,1,0.443391,0.169025,-0.319542,0.233373,-1.175861,0.430278,0.000000,0.000000,0.000000
4.814000,1,0.442893,-0.018129,0.416338,-0.280865,-1.690100,0.502545,0.000000,0.000000,0.000000
4.864000,1,0.442405,-0.028083,0.498976,-0.255031,-1.664266,0.561076,0.000000,0.000000,0.000000
4.914000,1,0.441925,-0.009590,0.494678,-0.225965,-1.635199,0.543928,0.000000,0.000000,0.000000
4.964000,1,0.441440,0.007971,0.493460,-0.215593,-1.624828,0.538560,0.000000,0.000000,0.000000
5.014000,1,0.440947,0.022956,0.492856,-0.217258,-1.626493,0.539106,0.000000,0.000000,0.000000
5.064000,1,0.440443,0.032418,0.492677,-0.223782,-1.633017,0.542089,0.000000,0.000000,0.000000
5.114000,1,0.439932,0.037363,0.492976,-0.233131,-1.642366,0.546599,0.000000,0.000000,0.000000
5.164000,1,0.439416,0.037133,0.493731,-0.241321,-1.650556,0.550804,0.000000,0.000000,0.000000
5.214000,1,0.438899,0.017311,0.498653,-0.269265,-1.678499,0.566973,0.000000,0.000000,0.000000
5.264000,1,0.438389,-0.008146,0.499695,-0.289729,-1.698964,0.577672,0.000000,0.000000,0.000000
5.314000,1,0.437895,-0.028384,0.549071,-0.295322,-1.704557,0.624099,0.000000,0.000000,0.000000
5.364000,1,0.437414,-0.039196,0.803097,-0.291898,-1.701133,0.855398,0.000000,0.000000,0.000000
5.414000,1,0.436941,-0.077277,1.130777,-0.284503,-1.693738,1.168576,0.000000,0.000000,0.000000
5.464000,1,0.436463,-0.075852,1.136395,-0.223707,-1.632941,1.160686,0.000000,0.000000,0.000000
5.514000,1,0.435960,-0.019009,0.654991,-0.216988,-1.626223,0.690259,0.000000,0.000000,0.000000
5.564000,1,0.435426,0.036070,-0.858106,-0.255816,-1.665051,0.896152,0.000000,0.000000,0.000000
5.614000,1,0.434889,-0.010359,-1.178898,-0.373483,-1.782718,1.236688,0.000000,0.000000,0.000000
5.664000,1,0.434379,-0.037279,-0.105478,-0.253526,-1.662761,0.277112,0.000000,0.000000,0.000000
5.714000,1,0.433895,-0.089950,0.142368,-0.318221,-1.727456,0.360033,0.000000,0.000000,0.000000
5.764000,1,0.433423,-0.100609,1.361240,-0.241091,-1.650325,1.386081,0.000000,0.000000,0.000000
5.814000,1,0.432944,-0.012771,0.864970,-0.197844,-1.607078,0.887400,0.000000,0.000000,0.000000
5.864000,1,0.432449,0.106725,0.217422,0.216994,-1.192241,0.325191,0.000000,0.000000,0.000000
5.914000,1,0.431953,0.125434,0.222811,0.254895,-1.154340,0.361040,0.000000,0.000000,0.000000
5.964000,1,0.431447,0.154277,-0.033276,0.264338,-1.144896,0.307869,0.000000,0.000000,0.000000
6.014000,1,0.430924,0.204408,-0.982203,0.237698,-1.171537,1.031021,0.000000,0.000000,0.000000
6.064000,1,0.430394,0.225276,-1.847444,0.222651,-1.186584,1.874399,0.000000,0.000000,0.000000
6.114000,1,0.429878,0.187343,-1.423777,0.202298,-1.206937,1.450228,0.000000,0.000000,0.000000
6.164000,1,0.429384,0.157842,-0.556068,0.208739,-1.200496,0.614572,0.000000,0.000000,0.000000
6.214000,1,0.428905,0.210671,-0.545352,0.222950,-1.186285,0.625698,0.000000,0.000000,0.000000
6.264000,1,0.428433,0.183180,-0.042655,0.204568,-1.204666,0.277890,0.000000,0.000000,0.000000
6.314000,1,0.427963,0.124821,1.293886,0.217531,-1.191704,1.317968,0.000000,0.000000,0.000000
6.364000,1,0.427480,0.188732,0.910685,0.296618,-1.112617,0.976191,0.000000,0.000000,0.000000
6.414000,1,0.426970,0.111717,0.896427,0.227274,-1.181961,0.931512,0.000000,0.000000,0.000000
6.464000,1,0.426441,0.214439,-1.809467,0.236003,-1.173232,1.837349,0.000000,0.000000,0.000000
6.514000,1,0.425923,0.128699,-1.431549,0.171528,-1.237706,1.447521,0.000000,0.000000,0.000000
6.564000,1,0.425422,0.162004,-1.420682,0.220119,-1.189116,1.446732,0.000000,0.000000,0.000000
6.614000,1,0.424934,0.169641,-1.292283,0.190174,-1.219061,1.317171,0.000000,0.000000,0.000000
6.664000,1,0.424458,0.108545,0.666156,0.201127,-1.208108,0.704272,0.000000,0.000000,0.000000
6.714000,1,0.423979,0.132291,1.193403,0.294469,-1.114766,1.236295,0.000000,0.000000,0.000000
6.764000,1,0.423482,0.105949,-0.088571,0.171385,-1.237850,0.220097,0.000000,0.000000,0.000000
6.814000,1,0.422972,0.093397,-0.320343,0.141495,-1.267740,0.362441,0.000000,0.000000,0.000000
6.864000,1,0.422462,0.078441,-0.153695,0.061093,-1.348141,0.183051,0.000000,0.000000,0.000000
6.914000,1,0.421953,0.149156,-0.905667,0.120919,-1.288316,0.925798,0.000000,0.000000,0.000000
6.964000,1,0.421452,0.017856,-0.339285,-0.072509,-1.481743,0.347405,0.000000,0.000000,0.000000
7.014000,1,0.420958,-0.049120,0.012299,-0.297180,-1.706415,0.301463,0.000000,0.000000,0.000000
7.064000,1,0.420459,0.159331,-0.369733,0.220933,-1.188301,0.459239,0.000000,0.000000,0.000000
7.114000,1,0.419959,0.182769,-0.174406,0.262574,-1.146661,0.364372,0.000000,0.000000,0.000000
7.164000,1,0.419459,0.129783,-0.386430,0.190971,-1.218264,0.450158,0.000000,0.000000,0.000000
7.214000,1,0.418963,-0.012076,0.566496,-0.125341,-1.534576,0.580323,0.000000,0.000000,0.000000
7.264000,1,0.418467,0.152569,-0.375045,0.166293,-1.242941,0.437709,0.000000,0.000000,0.000000
7.314000,1,0.417973,0.034016,-0.208267,-0.100044,-1.509279,0.233540,0.000000,0.000000,0.000000
7.364000,1,0.417477,0.141263,-0.110011,0.249820,-1.159415,0.307356,0.000000,0.000000,0.000000
7.414000,1,0.416975,0.152111,-0.392612,0.213218,-1.196017,0.471957,0.000000,0.000000,0.000000
7.464000,1,0.416472,0.113441,-0.355177,0.154846,-1.254389,0.403729,0.000000,0.000000,0.000000
7.514000,1,0.415984,0.135391,-0.345999,0.211045,-1.198190,0.427301,0.000000,0.000000,0.000000
7.564000,1,0.415499,0.157489,-0.342999,0.244625,-1.164610,0.449770,0.000000,0.000000,0.000000
7.614000,1,0.415005,0.176062,-0.340523,0.256129,-1.153106,0.461037,0.000000,0.000000,0.000000
7.664000,1,0.414496,0.171506,-0.334286,0.229805,-1.179430,0.440422,0.000000,0.000000,0.000000
7.714000,1,0.413979,0.161134,-0.332431,0.205505,-1.203730,0.422737,0.000000,0.000000,0.000000
7.764000,1,0.413466,0.150103,-0.330691,0.195068,-1.214166,0.412236,0.000000,0.000000,0.000000
7.814000,2,0.413154,-0.023689,-0.519964,1.286749,-0.122485,1.388037,0.000101,0.413255,0.000000
7.864000,2,0.413157,-0.057322,-0.466818,1.510672,0.101437,1.582193,0.000098,0.413255,0.000000
7.914000,2,0.413187,-0.040380,-0.452890,1.508077,0.098842,1.575130,0.000068,0.413255,0.000000
7.964000,2,0.413209,-0.038435,-0.447898,1.459285,0.050050,1.526958,0.000046,0.413255,0.000000
8.014000,3,0.413005,0.040928,-0.524771,3.656430,2.247195,3.694122,0.000250,0.413255,0.088440
8.064000,3,0.412732,-0.098258,-0.543988,3.548154,2.138919,3.590957,0.000523,0.413255,0.268420
8.114000,3,0.412583,-0.187355,-0.584862,4.961579,3.552344,4.999443,0.000672,0.413255,0.391015
8.164000,3,0.412434,-0.133385,-0.591410,4.773181,3.363946,4.811529,0.000821,0.413255,0.527627
8.214000,3,0.412338,-0.092721,-0.599822,4.836985,3.427750,4.874916,0.000917,0.413255,0.622741
8.264000,3,0.412329,-0.087099,-0.530651,4.897722,3.488487,4.927155,0.000926,0.413255,0.631791
8.314000,3,0.412339,-0.074456,-0.466379,4.917858,3.508623,4.940484,0.000916,0.413255,0.621396
8.364000,3,0.412343,-0.047799,-0.462371,4.926790,3.517556,4.948670,0.000912,0.413255,0.617812
8.414000,3,0.412339,-0.024725,-0.462819,4.940023,3.530788,4.961717,0.000916,0.413255,0.622104
8.464000,3,0.412332,-0.002154,-0.463915,4.959219,3.549985,4.980871,0.000923,0.413255,0.629288
8.514000,3,0.412327,0.007835,-0.625869,4.938273,3.529039,4.977782,0.000928,0.413255,0.634445
8.564000,3,0.412332,-0.024233,-0.452852,4.917428,3.508194,4.938296,0.000923,0.413255,0.629122
8.614000,3,0.412333,0.030609,-0.569596,4.960633,3.551398,4.993321,0.000922,0.413255,0.628107
8.664000,3,0.412334,0.056053,-0.673407,4.985128,3.575893,5.030717,0.000921,0.413255,0.626721
8.714000,3,0.412334,-0.144933,0.655952,4.704207,3.294973,4.751931,0.000921,0.413255,0.626632
8.764000,3,0.412335,-0.058846,0.518694,4.767371,3.358136,4.795866,0.000920,0.413255,0.625605
8.814000,3,0.412332,-0.018718,0.234034,4.736041,3.326807,4.741857,0.000923,0.413255,0.628523
8.864000,3,0.412332,-0.005446,0.258938,4.728440,3.319205,4.735528,0.000923,0.413255,0.629144
8.914000,3,0.412333,-0.118842,0.907249,4.738401,3.329166,4.825937,0.000921,0.413255,0.627432
8.964000,3,0.412333,-0.075749,0.704334,4.759867,3.350632,4.812292,0.000922,0.413255,0.627582
9.014000,3,0.412332,-0.015283,0.143908,4.775498,3.366263,4.777690,0.000923,0.413255,0.628565
9.064000,3,0.412333,-0.025679,0.234742,4.774959,3.365725,4.780795,0.000922,0.413255,0.628306
9.114000,3,0.412334,-0.050636,0.376859,4.760109,3.350875,4.775273,0.000921,0.413255,0.626885
9.164000,3,0.412334,-0.000444,0.115781,4.786395,3.377160,4.787795,0.000921,0.413255,0.627172
9.214000,3,0.412332,-0.041583,0.565207,4.757681,3.348446,4.791316,0.000922,0.413255,0.628459
9.264000,3,0.412332,-0.045123,0.589694,4.764891,3.355656,4.801454,0.000923,0.413255,0.629086
9.314000,3,0.412332,-0.057138,0.523904,4.720381,3.311147,4.749710,0.000923,0.413255,0.628714
9.364000,3,0.412334,-0.045953,0.610041,4.741750,3.332515,4.781051,0.000921,0.413255,0.626732
9.414000,3,0.412335,-0.031385,0.618077,4.758244,3.349009,4.798322,0.000920,0.413255,0.626254
9.464000,3,0.412330,-0.010627,0.544434,4.771832,3.362597,4.802801,0.000925,0.413255,0.631165
9.514000,3,0.412325,0.006695,0.305454,4.766890,3.357655,4.776671,0.000929,0.413255,0.635566
9.564000,3,0.412328,-0.040178,0.396806,4.719153,3.309918,4.735976,0.000926,0.413255,0.632563
9.614000,3,0.412332,-0.020203,0.499445,4.768614,3.359379,4.794740,0.000922,0.413255,0.628463
9.664000,3,0.412333,-0.019620,0.181506,4.727796,3.318561,4.731319,0.000922,0.413255,0.628131
9.714000,3,0.412334,-0.018404,0.471955,4.758475,3.349240,4.781858,0.000921,0.413255,0.626862
9.764000,3,0.412332,-0.000461,0.265128,4.755626,3.346392,4.763011,0.000923,0.413255,0.628781
9.814000,3,0.412332,-0.009336,0.483484,4.768795,3.359560,4.793250,0.000923,0.413255,0.628731
9.864000,3,0.412333,0.028232,0.351661,4.770335,3.361100,4.783362,0.000922,0.413255,0.628083
9.914000,3,0.412333,0.026342,0.004617,4.849453,3.440218,4.849526,0.000922,0.413255,0.627748
9.964000,3,0.412317,0.040655,-0.435518,5.030155,3.620921,5.049138,0.000938,0.413255,0.644771
10.014000,3,0.412303,0.077002,-0.623693,5.039012,3.629777,5.078047,0.000952,0.413255,0.658801
10.064000,4,0.412295,0.421085,15.547698,3.236421,1.827186,15.886556,0.000960,0.413255,0.667133
10.114000,4,0.412241,0.687794,36.241991,5.293591,3.884357,36.633005,0.001014,0.413255,0.724607
10.164000,4,0.412230,1.703972,3.330994,3.949312,2.540077,5.440230,0.001025,0.413255,0.735706
10.214000,4,0.412264,-0.788818,-12.109608,3.582721,2.173486,12.653091,0.000991,0.413255,0.699612
10.264000,4,0.412345,-2.337776,-15.866528,3.675606,2.266372,16.453631,0.000910,0.413255,0.615679
10.314000,4,0.412285,-2.488886,-14.434938,3.572902,2.163668,15.077388,0.000970,0.413255,0.677287
10.364000,4,0.412247,-1.399682,-7.764733,3.862725,2.453490,8.784693,0.001008,0.413255,0.717335
10.414000,4,0.412201,-0.841434,-4.655274,5.369641,3.960406,7.156300,0.001054,0.413255,0.767153
10.464000,4,0.412167,-0.765485,-3.244414,4.877580,3.468346,5.907874,0.001088,0.413255,0.805445
10.514000,4,0.412192,-0.689666,-1.363479,5.215146,3.805911,5.434378,0.001062,0.413255,0.776847
10.564000,4,0.412236,-0.710456,-0.466443,4.322151,2.912916,4.404918,0.001018,0.413255,0.729024
10.614000,4,0.412202,-0.569476,-0.319451,4.159299,2.750064,4.210240,0.001053,0.413255,0.766835
10.664000,4,0.412125,-0.270322,-0.843055,4.110015,2.700780,4.204289,0.001130,0.413255,0.852131
10.714000,4,0.412113,-0.303992,-1.165630,4.022381,2.613146,4.198887,0.001142,0.413255,0.865733
10.764000,4,0.412123,0.006859,-1.283035,4.259517,2.850282,4.448563,0.001132,0.413255,0.853865
10.814000,4,0.412138,0.115314,-1.617931,4.191909,2.782675,4.494786,0.001117,0.413255,0.837273
10.864000,4,0.412150,0.284875,-2.087866,4.631711,3.222476,5.088525,0.001105,0.413255,0.823800
10.914000,4,0.412149,0.380169,-2.260899,4.458075,3.048840,5.013046,0.001106,0.413255,0.824724
10.964000,4,0.412147,0.806960,-2.184164,4.669401,3.260166,5.217764,0.001108,0.413255,0.827319
11.014000,4,0.412154,0.857881,-2.257661,4.407858,2.998623,5.026152,0.001101,0.413255,0.819805
11.064000,4,0.412156,1.260035,-2.208593,4.630699,3.221465,5.282892,0.001099,0.413255,0.817424
11.114000,4,0.412156,1.541536,-2.131882,4.599188,3.189953,5.298470,0.001099,0.413255,0.816709
11.164000,4,0.412164,1.848384,-2.184617,4.445675,3.036440,5.287069,0.001091,0.413255,0.808360
11.214000,4,0.412197,1.990298,-2.213009,4.300588,2.891353,5.230082,0.001058,0.413255,0.771656
11.264000,4,0.412244,2.053624,-2.201804,4.201900,2.792665,5.169263,0.001011,0.413255,0.721439
11.314000,4,0.412272,2.136751,-2.071002,4.192200,2.782965,5.140943,0.000983,0.413255,0.691171
11.364000,4,0.412271,2.339755,-2.082192,4.277783,2.868548,5.301830,0.000984,0.413255,0.691894
11.414000,4,0.412272,2.251829,-2.049075,4.234989,2.825754,5.215801,0.000983,0.413255,0.690894
11.464000,4,0.412259,2.301502,-2.135004,4.240994,2.831759,5.276474,0.000996,0.413255,0.704683
11.514000,4,0.412262,2.238760,-2.114324,4.102802,2.693567,5.129853,0.000993,0.413255,0.702042
11.564000,4,0.412271,2.106277,-2.085542,4.089751,2.680516,5.050936,0.000984,0.413255,0.692643
11.614000,4,0.412272,1.940035,-2.051588,4.081836,2.672601,4.963279,0.000982,0.413255,0.690768
11.664000,4,0.412274,1.766214,-2.017908,4.066303,2.657068,4.870963,0.000981,0.413255,0.688951
11.714000,4,0.412274,1.600511,-1.986915,4.060478,2.651243,4.795513,0.000980,0.413255,0.688621
11.764000,4,0.412273,1.464017,-1.962023,4.049549,2.640314,4.731989,0.000982,0.413255,0.690608
11.814000,4,0.412268,1.404509,-1.950577,4.102663,2.693428,4.754917,0.000987,0.413255,0.695700
11.864000,4,0.412245,1.408092,-2.404513,4.188675,2.779440,5.030845,0.001010,0.413255,0.719720
11.914000,4,0.412242,1.136091,-2.903271,3.917637,2.508403,5.006752,0.001013,0.413255,0.723552
11.964000,4,0.412269,1.218694,-2.817738,3.988196,2.578961,5.032948,0.000986,0.413255,0.694550
12.014000,4,0.412270,1.327530,-2.844050,4.003333,2.594098,5.087006,0.000985,0.413255,0.693318
12.064000,4,0.412257,1.550588,-1.225579,3.917372,2.508137,4.387729,0.000998,0.413255,0.707546
12.114000,4,0.412230,1.699444,-1.413103,4.114732,2.705497,4.670759,0.001025,0.413255,0.735753
12.164000,4,0.412212,1.576970,-1.405451,3.871578,2.462343,4.410357,0.001043,0.413255,0.755788
12.214000,4,0.412190,1.648444,-1.461293,4.085399,2.676164,4.641468,0.001065,0.413255,0.779169
12.264000,4,0.412176,1.473523,-2.834607,4.031722,2.622487,5.144030,0.001079,0.413255,0.795102
12.314000,4,0.412201,1.326519,-2.947034,3.835083,2.425849,5.015229,0.001054,0.413255,0.767172
12.364000,4,0.412178,1.359739,-2.657387,4.085945,2.676710,5.060192,0.001077,0.413255,0.792405
12.414000,4,0.412210,1.465995,-2.671908,5.379443,3.970209,6.182770,0.001045,0.413255,0.757218
12.464000,4,0.412210,1.079164,-1.844601,3.776712,2.367478,4.339436,0.001045,0.413255,0.757621
12.514000,4,0.412224,1.194710,-1.888609,4.018690,2.609455,4.598265,0.001031,0.413255,0.742856
