# Experiment start time: 0.072500 seconds
# Local time: 20250605_140428
# Control phase description: 0=CALIBRATION, 1=APPROACH, 2=CONTACT_CONFIRMATION, 3=DEPTH_CONTROL, 4=TRAJECTORY
# Soft block physical properties: Young's modulus=300000.000000Pa, Poisson ratio=0.450000
# Target force: 10.000000N
# Contact model parameters: Radius=0.002000m, Depth threshold=0.000100m
# Logging frequency: 0.05 seconds
# Force plot topics: /force_plot/force_z, /force_plot/theoretical_force
# ---------------------------------------
time,phase,pos_z,force_x,force_y,force_z,raw_force_z,force_magnitude,depth,surface_z,theoretical_force
3.723000,1,0.453716,0.149180,0.618491,-0.180166,-1.585247,0.661245,0.000000,0.000000,0.000000
3.773000,1,0.453216,0.142296,0.613391,-0.183247,-1.588328,0.655802,0.000000,0.000000,0.000000
3.823000,1,0.452715,0.140493,0.511188,-0.189315,-1.594396,0.562931,0.000000,0.000000,0.000000
3.873000,1,0.452213,0.141365,0.444396,-0.195386,-1.600467,0.505616,0.000000,0.000000,0.000000
3.923000,1,0.451712,0.142490,0.421217,-0.201359,-1.606440,0.488132,0.000000,0.000000,0.000000
3.973000,1,0.451212,0.141687,0.426101,-0.207137,-1.612218,0.494513,0.000000,0.000000,0.000000
4.023000,1,0.450713,0.140513,0.448669,-0.213306,-1.618388,0.516282,0.000000,0.000000,0.000000
4.073000,1,0.450215,0.139436,0.488257,-0.220190,-1.625271,0.553463,0.000000,0.000000,0.000000
4.123000,1,0.449718,0.136696,0.524955,-0.228033,-1.633114,0.588441,0.000000,0.000000,0.000000
4.173000,1,0.449222,0.130511,0.553571,-0.235311,-1.640392,0.615504,0.000000,0.000000,0.000000
4.223000,1,0.448728,0.119930,0.571103,-0.241173,-1.646254,0.631432,0.000000,0.000000,0.000000
4.273000,1,0.448235,0.105236,0.578399,-0.245238,-1.650319,0.636994,0.000000,0.000000,0.000000
4.323000,1,0.447742,0.088542,0.584030,-0.247733,-1.652814,0.640549,0.000000,0.000000,0.000000
4.373000,1,0.447248,0.071517,0.589360,-0.249621,-1.654702,0.644027,0.000000,0.000000,0.000000
4.423000,1,0.446752,0.055431,0.594475,-0.251612,-1.656694,0.647906,0.000000,0.000000,0.000000
4.473000,1,0.446251,0.041155,0.599449,-0.254025,-1.659106,0.652350,0.000000,0.000000,0.000000
4.523000,1,0.445746,0.033362,0.579691,-0.259406,-1.664487,0.635960,0.000000,0.000000,0.000000
4.573000,1,0.445237,0.047810,0.451566,-0.273383,-1.678464,0.530034,0.000000,0.000000,0.000000
4.623000,1,0.444725,0.062555,0.355710,-0.284252,-1.689333,0.459611,0.000000,0.000000,0.000000
4.673000,1,0.444214,0.071657,0.302794,-0.291710,-1.696791,0.426513,0.000000,0.000000,0.000000
4.723000,1,0.443702,0.072158,0.290218,-0.295740,-1.700821,0.420589,0.000000,0.000000,0.000000
4.773000,1,0.443192,0.067181,0.292601,-0.298743,-1.703824,0.423528,0.000000,0.000000,0.000000
4.823000,1,0.442683,0.054065,0.296322,-0.310499,-1.715581,0.432596,0.000000,0.000000,0.000000
4.873000,1,0.442182,0.024059,0.295831,-0.337201,-1.742282,0.449220,0.000000,0.000000,0.000000
4.923000,1,0.441695,-0.002226,0.293644,-0.345027,-1.750108,0.453074,0.000000,0.000000,0.000000
4.973000,1,0.441227,-0.060238,0.497517,-0.320099,-1.725180,0.594655,0.000000,0.000000,0.000000
5.023000,1,0.440770,-0.122876,0.765438,-0.291937,-1.697018,0.828385,0.000000,0.000000,0.000000
5.073000,1,0.440315,-0.149852,0.905953,-0.276998,-1.682079,0.959132,0.000000,0.000000,0.000000
5.123000,1,0.439857,-0.134265,1.038159,-0.268361,-1.673442,1.080656,0.000000,0.000000,0.000000
5.173000,1,0.439378,0.018786,0.855491,-0.146440,-1.551521,0.868137,0.000000,0.000000,0.000000
5.223000,1,0.438859,0.061109,0.359241,-0.258439,-1.663520,0.446743,0.000000,0.000000,0.000000
5.273000,1,0.438317,0.009103,0.198353,-0.349996,-1.755077,0.402397,0.000000,0.000000,0.000000
5.323000,1,0.437785,0.163131,0.012232,-0.317958,-1.723039,0.357573,0.000000,0.000000,0.000000
5.373000,1,0.437269,0.130405,0.260717,-0.237113,-1.642194,0.375768,0.000000,0.000000,0.000000
5.423000,1,0.436753,0.126099,0.248720,-0.273067,-1.678148,0.390292,0.000000,0.000000,0.000000
5.473000,1,0.436232,0.108029,0.242286,-0.329363,-1.734444,0.422910,0.000000,0.000000,0.000000
5.523000,1,0.435729,0.073086,0.275539,-0.340159,-1.745240,0.443815,0.000000,0.000000,0.000000
5.573000,1,0.435244,-0.005770,0.631880,-0.309106,-1.714187,0.703457,0.000000,0.000000,0.000000
5.623000,1,0.434775,-0.057350,0.888450,-0.289477,-1.694558,0.936178,0.000000,0.000000,0.000000
5.673000,1,0.434314,-0.081279,1.017368,-0.273181,-1.678262,1.056538,0.000000,0.000000,0.000000
5.723000,1,0.433855,-0.069422,1.187138,-0.260523,-1.665604,1.217370,0.000000,0.000000,0.000000
5.773000,1,0.433383,0.016882,1.141687,-0.159113,-1.564194,1.152844,0.000000,0.000000,0.000000
5.823000,1,0.432878,0.079210,0.055573,-0.321201,-1.726282,0.335459,0.000000,0.000000,0.000000
5.873000,1,0.432343,0.185124,-0.149556,-0.269269,-1.674350,0.359365,0.000000,0.000000,0.000000
5.923000,1,0.431806,0.145605,-0.148403,-0.339755,-1.744836,0.398319,0.000000,0.000000,0.000000
5.973000,1,0.431284,0.056810,0.221706,-0.336460,-1.741541,0.406923,0.000000,0.000000,0.000000
6.023000,1,0.430787,-0.024491,0.644618,-0.323261,-1.728342,0.721547,0.000000,0.000000,0.000000
6.073000,1,0.430312,-0.050663,0.851541,-0.285944,-1.691025,0.899696,0.000000,0.000000,0.000000
6.123000,1,0.429844,-0.009032,0.846457,-0.223812,-1.628894,0.875593,0.000000,0.000000,0.000000
6.173000,1,0.429361,0.039710,0.775391,-0.203929,-1.609011,0.802743,0.000000,0.000000,0.000000
6.223000,1,0.428854,0.127275,0.325052,-0.227943,-1.633024,0.416912,0.000000,0.000000,0.000000
6.273000,1,0.428326,0.185333,0.034598,-0.255715,-1.660796,0.317703,0.000000,0.000000,0.000000
6.323000,1,0.427795,0.136580,0.031222,-0.345741,-1.750822,0.373049,0.000000,0.000000,0.000000
6.373000,1,0.427286,0.034405,0.482369,-0.355256,-1.760337,0.600058,0.000000,0.000000,0.000000
6.423000,1,0.426809,0.008040,0.701131,-0.305262,-1.710343,0.764745,0.000000,0.000000,0.000000
6.473000,1,0.426349,0.013061,0.701364,-0.258714,-1.663795,0.747673,0.000000,0.000000,0.000000
6.523000,1,0.425885,0.021618,0.698490,-0.235887,-1.640968,0.737562,0.000000,0.000000,0.000000
6.573000,1,0.425408,0.030692,0.696399,-0.229148,-1.634230,0.733772,0.000000,0.000000,0.000000
6.623000,1,0.424914,0.039279,0.694938,-0.232737,-1.637818,0.733926,0.000000,0.000000,0.000000
6.673000,1,0.424404,0.051475,0.652233,-0.244610,-1.649691,0.698492,0.000000,0.000000,0.000000
6.723000,1,0.423883,0.087987,0.374773,-0.270142,-1.675223,0.470291,0.000000,0.000000,0.000000
6.773000,1,0.423357,0.115256,0.175180,-0.285231,-1.690312,0.354018,0.000000,0.000000,0.000000
6.823000,1,0.422833,0.127985,0.072433,-0.291862,-1.696943,0.326818,0.000000,0.000000,0.000000
6.873000,1,0.422314,0.125632,0.052791,-0.291862,-1.696943,0.322108,0.000000,0.000000,0.000000
6.923000,1,0.421799,0.115907,0.049644,-0.290690,-1.695771,0.316859,0.000000,0.000000,0.000000
6.973000,1,0.421290,0.102476,0.045489,-0.288672,-1.693753,0.309681,0.000000,0.000000,0.000000
7.023000,1,0.420786,0.087021,0.040409,-0.285156,-1.690237,0.300865,0.000000,0.000000,0.000000
7.073000,1,0.420288,0.071137,0.034495,-0.279842,-1.684923,0.290795,0.000000,0.000000,0.000000
7.123000,1,0.419796,0.014387,0.319080,-0.279507,-1.684588,0.424433,0.000000,0.000000,0.000000
7.173000,1,0.419311,-0.107138,1.160953,-0.290238,-1.695319,1.201469,0.000000,0.000000,0.000000
7.223000,1,0.418834,-0.072351,1.255226,-0.268496,-1.673577,1.285659,0.000000,0.000000,0.000000
7.273000,1,0.418353,0.012903,0.656710,-0.229812,-1.634893,0.695879,0.000000,0.000000,0.000000
7.323000,1,0.417857,0.085962,-0.260024,-0.011656,-1.416737,0.274113,0.000000,0.000000,0.000000
7.373000,1,0.417359,0.204706,-0.203055,0.179193,-1.225888,0.339479,0.000000,0.000000,0.000000
7.423000,1,0.416859,0.294098,-0.572712,0.242750,-1.162331,0.688055,0.000000,0.000000,0.000000
7.473000,1,0.416351,0.322328,-0.716133,0.217819,-1.187263,0.814976,0.000000,0.000000,0.000000
7.523000,1,0.415834,0.321698,-0.715398,0.185930,-1.219151,0.806135,0.000000,0.000000,0.000000
7.573000,1,0.415324,0.314830,-0.714338,0.168745,-1.236336,0.798668,0.000000,0.000000,0.000000
7.623000,1,0.414826,0.293956,-0.588680,0.170487,-1.234594,0.679720,0.000000,0.000000,0.000000
7.673000,1,0.414340,0.249678,-0.170279,0.184667,-1.220414,0.354169,0.000000,0.000000,0.000000
7.723000,1,0.413862,0.213138,0.134048,0.195609,-1.209472,0.318841,0.000000,0.000000,0.000000
7.773000,1,0.413386,0.197374,0.585643,0.205260,-1.199821,0.651204,0.000000,0.000000,0.000000
7.823000,2,0.413149,0.017729,0.615211,1.315277,-0.089804,1.452154,0.000112,0.413261,0.000000
7.873000,2,0.413169,0.050771,0.152380,1.493045,0.087964,1.501660,0.000092,0.413261,0.000000
7.923000,2,0.413199,0.081293,-0.472123,1.463578,0.058497,1.539990,0.000062,0.413261,0.000000
7.973000,2,0.413216,0.121444,-0.339839,1.471590,0.066509,1.515195,0.000045,0.413261,0.000000
8.023000,3,0.412959,0.267551,-0.416885,3.346426,1.941345,3.382889,0.000302,0.413261,5.767840
8.073000,3,0.412727,0.111399,-0.464731,3.379742,1.974661,3.413362,0.000534,0.413261,6.016838
8.123000,3,0.412603,0.004745,-0.362330,4.444773,3.039692,4.459519,0.000658,0.413261,6.098588
8.173000,3,0.412499,0.005898,-0.085298,4.352282,2.947201,4.353122,0.000762,0.413261,6.271396
8.223000,3,0.412458,0.018804,-0.053781,4.464284,3.059203,4.464647,0.000803,0.413261,6.320114
8.273000,3,0.412452,0.055288,-0.117759,4.533138,3.128057,4.535005,0.000809,0.413261,6.455715
8.323000,3,0.412448,0.048151,-0.375160,4.528387,3.123306,4.544156,0.000813,0.413261,6.029542
8.373000,3,0.412425,0.004477,-0.187679,4.797125,3.392044,4.800797,0.000836,0.413261,6.401956
8.423000,3,0.412375,0.041973,-0.347723,4.742122,3.337041,4.755039,0.000886,0.413261,6.591252
8.473000,3,0.412344,0.036868,-0.266653,4.756306,3.351225,4.763917,0.000917,0.413261,6.302411
8.523000,3,0.412344,0.111135,-0.384782,4.901093,3.496012,4.917431,0.000917,0.413261,6.523216
8.573000,3,0.412345,0.066172,-0.408132,4.827397,3.422316,4.845071,0.000916,0.413261,6.291914
8.623000,3,0.412348,0.063572,-0.077154,4.807814,3.402733,4.808853,0.000913,0.413261,6.198856
8.673000,3,0.412348,0.070543,0.113134,4.786041,3.380959,4.787897,0.000913,0.413261,6.518787
8.723000,3,0.412348,0.090356,0.259833,4.816319,3.411238,4.824169,0.000913,0.413261,6.448997
8.773000,3,0.412349,0.078363,0.419744,4.708359,3.303278,4.727681,0.000912,0.413261,6.448201
8.823000,3,0.412349,0.047800,0.714154,4.673330,3.268248,4.727823,0.000912,0.413261,6.378223
8.873000,3,0.412348,0.100595,-0.385530,4.803309,3.398227,4.819806,0.000913,0.413261,6.119246
8.923000,3,0.412348,0.128002,-0.308503,4.858828,3.453747,4.870294,0.000913,0.413261,6.608582
8.973000,3,0.412348,0.150802,-0.557138,4.851383,3.446302,4.885597,0.000913,0.413261,6.429268
9.023000,3,0.412347,0.145094,-0.628526,4.843368,3.438287,4.886135,0.000914,0.413261,6.530208
9.073000,3,0.412346,0.131764,-0.482355,4.835958,3.430877,4.861741,0.000915,0.413261,6.360695
9.123000,3,0.412347,0.111765,-0.197038,4.830297,3.425216,4.835606,0.000914,0.413261,6.359437
9.173000,3,0.412349,0.108631,-0.001077,4.839175,3.434094,4.840394,0.000912,0.413261,6.278090
9.223000,3,0.412347,0.123224,-0.284403,4.860423,3.455342,4.870296,0.000914,0.413261,6.589313
9.273000,3,0.412347,0.077423,0.843544,4.689011,3.283930,4.764912,0.000914,0.413261,6.319825
9.323000,3,0.412345,0.103064,-0.314639,4.880094,3.475013,4.891313,0.000916,0.413261,6.351961
9.373000,3,0.412339,0.138955,-0.462232,4.855859,3.450778,4.879788,0.000922,0.413261,6.248407
9.423000,3,0.412333,0.123562,-0.336740,4.866944,3.461862,4.880144,0.000928,0.413261,6.464589
9.473000,3,0.412333,0.111503,0.795088,4.757329,3.352248,4.824601,0.000928,0.413261,6.344506
9.523000,3,0.412331,0.121090,0.457274,4.761702,3.356621,4.785140,0.000929,0.413261,6.545639
9.573000,3,0.412332,0.125254,0.344841,4.767937,3.362856,4.782032,0.000929,0.413261,6.605390
9.623000,3,0.412333,0.118394,0.518183,4.762853,3.357772,4.792421,0.000928,0.413261,6.364535
9.673000,3,0.412333,0.119502,0.743401,4.773586,3.368505,4.832603,0.000928,0.413261,6.454360
9.723000,3,0.412333,0.133410,0.504545,4.778895,3.373814,4.807307,0.000928,0.413261,6.434239
9.773000,3,0.412332,0.117139,0.703231,4.710971,3.305890,4.764609,0.000929,0.413261,6.344663
9.823000,3,0.412333,0.122894,0.763287,4.779652,3.374571,4.841774,0.000928,0.413261,6.554358
9.873000,3,0.412333,0.137398,0.297041,4.783293,3.378212,4.794477,0.000928,0.413261,6.283853
9.923000,3,0.412333,0.135177,0.254865,4.775884,3.370803,4.784590,0.000928,0.413261,6.254589
9.973000,3,0.412331,0.133451,0.251412,4.771578,3.366497,4.780060,0.000930,0.413261,6.425914
10.023000,3,0.412332,0.131198,0.249413,4.767686,3.362605,4.776007,0.000929,0.413261,6.155349
10.073000,4,0.412326,0.084857,25.198085,4.280104,2.875023,25.559147,0.000935,0.413261,6.470797
10.123000,4,0.412272,1.294027,32.792080,4.914782,3.509700,33.183582,0.000989,0.413261,6.537161
10.173000,4,0.412289,1.635688,2.295792,4.122583,2.717502,4.994180,0.000972,0.413261,6.260139
10.223000,4,0.412241,-0.971703,-12.938142,3.891797,2.486716,13.545694,0.001020,0.413261,6.600684
10.273000,4,0.412222,-2.280747,-16.744561,4.137016,2.731934,17.398190,0.001039,0.413261,6.471378
10.323000,4,0.412235,-1.828023,-13.408310,4.527104,3.122023,14.269517,0.001026,0.413261,6.357421
10.373000,4,0.412267,-1.429574,-8.382733,5.944709,4.539628,10.375619,0.000994,0.413261,6.492483
10.423000,4,0.412235,-0.597373,-4.304943,3.964863,2.559782,5.882986,0.001026,0.413261,6.297000
10.473000,4,0.412271,-0.051108,-3.067442,5.705882,4.300801,6.478341,0.000990,0.413261,6.319004
10.523000,4,0.412273,-0.155299,-0.930789,4.331804,2.926723,4.433397,0.000988,0.413261,6.206924
10.573000,4,0.412250,-0.429265,-1.239510,4.146908,2.741827,4.349426,0.001011,0.413261,6.261119
10.623000,4,0.412243,-0.283452,-1.247242,4.289155,2.884074,4.475803,0.001017,0.413261,6.258017
10.673000,4,0.412207,-0.177472,-1.592863,4.253627,2.848546,4.545553,0.001054,0.413261,6.597052
10.723000,4,0.412199,-0.166174,-1.983482,4.154094,2.749013,4.606333,0.001062,0.413261,6.386417
10.773000,4,0.412216,0.017001,-1.851205,4.263737,2.858656,4.648301,0.001045,0.413261,6.438249
10.823000,4,0.412217,0.249599,-1.830312,4.348258,2.943177,4.724371,0.001044,0.413261,6.706575
10.873000,4,0.412205,0.448858,-2.179065,4.346699,2.941618,4.882990,0.001056,0.413261,6.739267
10.923000,4,0.412214,0.579326,-2.038093,4.258153,2.853072,4.756186,0.001047,0.413261,6.470088
10.973000,4,0.412220,0.802884,-1.946357,4.208642,2.803561,4.705911,0.001041,0.413261,6.363624
11.023000,4,0.412222,1.035262,-1.820994,4.207233,2.802152,4.699851,0.001039,0.413261,6.271484
11.073000,4,0.412233,1.262191,-1.829850,4.166995,2.761914,4.722852,0.001028,0.413261,6.489568
11.123000,4,0.412242,1.539564,-1.874449,4.198161,2.793079,4.848543,0.001019,0.413261,6.679252
11.173000,4,0.412247,1.812544,-1.925179,4.193545,2.788464,4.957565,0.001014,0.413261,6.533843
11.223000,4,0.412255,2.018294,-1.959542,4.149189,2.744108,5.012892,0.001006,0.413261,6.466188
11.273000,4,0.412270,2.172844,-1.980781,4.088805,2.683724,5.036176,0.000991,0.413261,6.250045
11.323000,4,0.412290,2.271620,-1.993071,4.054048,2.648967,5.056471,0.000971,0.413261,6.578722
11.373000,4,0.412304,2.330817,-1.988017,4.019408,2.614327,5.053767,0.000957,0.413261,6.404143
11.423000,4,0.412312,2.351848,-1.973445,4.027658,2.622577,5.064356,0.000949,0.413261,6.635547
11.473000,4,0.412317,2.342154,-1.956782,4.000520,2.595439,5.031783,0.000944,0.413261,6.270073
11.523000,4,0.412319,2.306742,-1.949474,3.981932,2.576851,4.997728,0.000942,0.413261,6.568937
11.573000,4,0.412307,2.228294,-1.943188,3.983371,2.578289,4.960697,0.000954,0.413261,6.230563
11.623000,4,0.412298,2.109337,-1.932131,4.012775,2.607694,4.927961,0.000963,0.413261,6.640814
11.673000,4,0.412290,1.972781,-1.989949,4.034207,2.629126,4.911882,0.000971,0.413261,6.568905
11.723000,4,0.412283,1.839372,-2.099707,4.050550,2.645468,4.919249,0.000978,0.413261,6.406033
11.773000,4,0.412275,1.721446,-2.207184,4.065396,2.660315,4.935836,0.000986,0.413261,6.424098
11.823000,4,0.412267,1.629702,-2.318168,4.079132,2.674051,4.966805,0.000994,0.413261,6.703308
11.873000,4,0.412257,1.566800,-2.417108,4.093022,2.687941,5.005008,0.001004,0.413261,6.423196
11.923000,4,0.412247,1.529155,-2.509510,4.110589,2.705508,5.053009,0.001014,0.413261,6.454360
11.973000,4,0.412235,1.516057,-2.548847,4.119770,2.714689,5.076175,0.001026,0.413261,6.446958
12.023000,4,0.412222,1.473971,-2.668348,4.124510,2.719428,5.128767,0.001039,0.413261,6.260685
12.073000,4,0.412215,1.391926,-2.843580,4.075071,2.669990,5.160389,0.001046,0.413261,6.439052
12.123000,4,0.412232,1.357620,-2.477865,4.008904,2.603823,4.904514,0.001029,0.413261,6.420626
12.173000,4,0.412223,1.439978,-2.490866,4.015270,2.610189,4.939670,0.001038,0.413261,6.620151
12.223000,4,0.412214,1.462361,-2.323215,3.903191,2.498110,4.771868,0.001047,0.413261,6.629912
12.273000,4,0.412219,1.494716,-1.682036,3.888370,2.483289,4.492532,0.001042,0.413261,6.284460
12.323000,4,0.412220,1.666363,-0.940399,3.858030,2.452949,4.306450,0.001041,0.413261,6.373167
12.373000,4,0.412213,1.767139,-0.748131,3.962492,2.557411,4.402707,0.001047,0.413261,6.460438
12.423000,4,0.412184,1.771656,-1.797061,3.945323,2.540242,4.683350,0.001077,0.413261,6.772614
12.473000,4,0.412168,1.095477,-2.788412,4.657113,3.252032,5.537509,0.001093,0.413261,6.690967
12.523000,4,0.412145,1.364627,-2.424850,4.917565,3.512484,5.650182,0.001116,0.413261,6.756268
