# Experiment start time: 1752929441.571892 seconds
# Local time: 20250719_205041
# Control phases: 0=CALIBRATION, 4=TRAJECTORY, 5=PAUSE_AT_TARGET, 6=PROBE_DESCENT, 7=PROBE_PAUSE, 8=CIRCULAR_MOTION
# Target force: 2.000000N
# Logging frequency: real-time (no artificial limits)
# ---------------------------------------
time,phase,pos_x,pos_y,pos_z,force_x,force_y,force_z,raw_force_z,force_magnitude,energy_level,energy_scale_factor
1752929442.110750,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459130,1.000000
1752929442.121657,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459130,1.000000
1752929442.132641,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459130,1.000000
1752929442.143599,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459130,1.000000
1752929442.153709,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459130,1.000000
1752929442.164638,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459130,1.000000
1752929442.174647,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.184651,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.195696,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.205729,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.216625,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.226629,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.236684,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.247625,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.257800,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.268628,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.278729,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.289725,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.300670,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.310716,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.321710,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.332648,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.343694,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459108,1.000000
1752929442.353757,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459062,1.000000
1752929442.364637,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459062,1.000000
1752929442.374668,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459062,1.000000
1752929442.385690,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459060,1.000000
1752929442.396613,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459060,1.000000
1752929442.406684,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459060,1.000000
1752929442.417703,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459056,1.000000
1752929442.428726,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459056,1.000000
1752929442.439726,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459056,1.000000
1752929442.449750,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459056,1.000000
1752929442.460697,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459056,1.000000
1752929442.471702,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.482682,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.492693,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.503715,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.513734,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.524649,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.534657,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.544736,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.555658,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.565714,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.576656,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.586694,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.597714,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.608645,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.618731,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.629687,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.639693,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.649706,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459038,1.000000
1752929442.660697,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459030,1.000000
1752929442.671672,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.459030,1.000000
1752929442.681802,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458970,1.000000
1752929442.692637,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458970,1.000000
1752929442.702704,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458970,1.000000
1752929442.713743,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458969,1.000000
1752929442.724623,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458969,1.000000
1752929442.734673,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458969,1.000000
1752929442.745714,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458969,1.000000
1752929442.756663,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458969,1.000000
1752929442.766686,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458969,1.000000
1752929442.777708,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458956,1.000000
1752929442.788635,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458956,1.000000
1752929442.798651,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458956,1.000000
1752929442.809681,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458956,1.000000
1752929442.820646,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458956,1.000000
1752929442.830666,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458956,1.000000
1752929442.841702,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458956,1.000000
1752929442.852608,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458956,1.000000
1752929442.862673,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458953,1.000000
1752929442.873720,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458953,1.000000
1752929442.884629,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458953,1.000000
1752929442.894742,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458946,1.000000
1752929442.905723,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458946,1.000000
1752929442.916696,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458946,1.000000
1752929442.927655,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458900,1.000000
1752929442.937725,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458900,1.000000
1752929442.948632,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458900,1.000000
1752929442.958663,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458860,1.000000
1752929442.968676,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458860,1.000000
1752929442.979659,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458860,1.000000
1752929442.989791,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458839,1.000000
1752929443.000632,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458839,1.000000
1752929443.010651,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458806,1.000000
1752929443.021756,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458806,1.000000
1752929443.032646,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458806,1.000000
1752929443.042746,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458805,1.000000
1752929443.053834,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458805,1.000000
1752929443.064645,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458805,1.000000
1752929443.074647,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.085735,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.096666,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.107637,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.117723,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.128663,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.138710,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.149712,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.160709,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.170752,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.181678,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.192699,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.203666,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.213735,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.224648,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.234649,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.244734,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.255618,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.265678,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.276615,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.286720,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.297679,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.308677,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.319739,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.330639,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458784,1.000000
1752929443.341716,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458760,1.000000
1752929443.352641,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458760,1.000000
1752929443.362700,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458760,1.000000
1752929443.373773,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458760,1.000000
1752929443.384708,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458760,1.000000
1752929443.394711,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458760,1.000000
1752929443.405723,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458752,1.000000
1752929443.416722,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458752,1.000000
1752929443.427667,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458752,1.000000
1752929443.437845,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458738,1.000000
1752929443.448665,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458738,1.000000
1752929443.458734,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458738,1.000000
1752929443.469781,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458737,1.000000
1752929443.480673,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458737,1.000000
1752929443.491735,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458737,1.000000
1752929443.501810,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458737,1.000000
1752929443.512670,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458737,1.000000
1752929443.522778,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458738,1.000000
1752929443.533652,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458738,1.000000
1752929443.543669,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458738,1.000000
1752929443.553711,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458738,1.000000
1752929443.564635,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458738,1.000000
1752929443.574695,8,0.479834,0.087465,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458738,1.000000
1752929443.585762,8,0.479834,0.087464,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458738,1.000000
1752929443.596735,8,0.479834,0.087464,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458738,1.000000
1752929443.607668,8,0.479834,0.087463,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458738,1.000000
1752929443.617692,8,0.479834,0.087462,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458731,1.000000
1752929443.627742,8,0.479834,0.087460,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458731,1.000000
1752929443.637798,8,0.479834,0.087459,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458731,1.000000
1752929443.648712,8,0.479834,0.087456,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458731,1.000000
1752929443.658765,8,0.479834,0.087454,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458731,1.000000
1752929443.669765,8,0.479834,0.087452,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458731,1.000000
1752929443.680655,8,0.479834,0.087449,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458708,1.000000
1752929443.690707,8,0.479834,0.087446,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458708,1.000000
1752929443.701769,8,0.479834,0.087443,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458697,1.000000
1752929443.712688,8,0.479834,0.087439,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458697,1.000000
1752929443.723664,8,0.479834,0.087435,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458697,1.000000
1752929443.733680,8,0.479834,0.087431,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458697,1.000000
1752929443.744631,8,0.479834,0.087427,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458697,1.000000
1752929443.754772,8,0.479834,0.087422,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458697,1.000000
1752929443.765714,8,0.479834,0.087417,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458653,1.000000
1752929443.776644,8,0.479834,0.087412,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458653,1.000000
1752929443.786699,8,0.479834,0.087407,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458653,1.000000
1752929443.797795,8,0.479834,0.087401,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458613,1.000000
1752929443.808651,8,0.479834,0.087395,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458613,1.000000
1752929443.818709,8,0.479834,0.087389,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458613,1.000000
1752929443.829695,8,0.479834,0.087382,0.180134,0.010352,-0.092931,-0.122106,-513.206238,0.153796,7.458613,1.000000
