# Experiment start time: 0.067000 seconds
# Local time: 20250605_140610
# Control phase description: 0=CALIBRATION, 1=APPROACH, 2=CONTACT_CONFIRMATION, 3=DEPTH_CONTROL, 4=TRAJECTORY
# Soft block physical properties: Young's modulus=300000.000000Pa, Poisson ratio=0.450000
# Target force: 10.000000N
# Contact model parameters: Radius=0.002000m, Depth threshold=0.000100m
# Logging frequency: 0.05 seconds
# Force plot topics: /force_plot/force_z, /force_plot/theoretical_force
# ---------------------------------------
time,phase,pos_z,force_x,force_y,force_z,raw_force_z,force_magnitude,depth,surface_z,theoretical_force
4.317000,1,0.447990,0.223334,-0.367716,0.142800,-1.259420,0.453304,0.000000,0.000000,0.000000
4.367000,1,0.447494,0.177837,0.272231,-0.189762,-1.591983,0.376491,0.000000,0.000000,0.000000
4.417000,1,0.446997,0.176821,0.329479,-0.186958,-1.589178,0.418062,0.000000,0.000000,0.000000
4.467000,1,0.446498,0.170051,0.319848,-0.192045,-1.594266,0.410002,0.000000,0.000000,0.000000
4.517000,1,0.445999,0.165119,0.476371,-0.198482,-1.600702,0.541838,0.000000,0.000000,0.000000
4.567000,1,0.445503,0.163870,0.725808,-0.181368,-1.583589,0.765862,0.000000,0.000000,0.000000
4.617000,1,0.445005,0.164730,0.638170,-0.154790,-1.557011,0.677021,0.000000,0.000000,0.000000
4.667000,1,0.444505,0.174474,-0.617877,-0.048012,-1.450233,0.643831,0.000000,0.000000,0.000000
4.717000,1,0.444007,0.149511,0.453824,-0.174242,-1.576462,0.508596,0.000000,0.000000,0.000000
4.767000,1,0.443507,0.229041,-0.687122,0.134319,-1.267901,0.736640,0.000000,0.000000,0.000000
4.817000,1,0.443009,0.221148,-0.470453,0.147813,-1.254408,0.540445,0.000000,0.000000,0.000000
4.867000,1,0.442512,0.226870,-0.480469,0.160003,-1.242218,0.554907,0.000000,0.000000,0.000000
4.917000,1,0.442014,0.229635,-0.533152,0.169530,-1.232691,0.604751,0.000000,0.000000,0.000000
4.967000,1,0.441513,0.223471,-0.534945,0.149056,-1.253165,0.598601,0.000000,0.000000,0.000000
5.017000,1,0.441014,0.221931,-0.425729,0.151577,-1.250643,0.503462,0.000000,0.000000,0.000000
5.067000,1,0.440515,0.230046,-0.645841,0.176531,-1.225690,0.707951,0.000000,0.000000,0.000000
5.117000,1,0.440019,0.142523,0.362403,-0.208390,-1.610611,0.441673,0.000000,0.000000,0.000000
5.167000,1,0.439522,0.142928,0.530965,-0.218864,-1.621085,0.591822,0.000000,0.000000,0.000000
5.217000,1,0.439022,0.211066,-0.313889,0.123550,-1.278670,0.397920,0.000000,0.000000,0.000000
5.267000,1,0.438525,0.229307,-0.595685,0.158030,-1.244190,0.657568,0.000000,0.000000,0.000000
5.317000,1,0.438029,0.222742,-0.396782,0.157574,-1.244647,0.481539,0.000000,0.000000,0.000000
5.367000,1,0.437530,0.218910,-0.322030,0.160691,-1.241529,0.421245,0.000000,0.000000,0.000000
5.417000,1,0.437032,0.228064,-0.486811,0.157957,-1.244264,0.560310,0.000000,0.000000,0.000000
5.467000,1,0.436532,0.219392,-0.488045,0.146858,-1.255362,0.554876,0.000000,0.000000,0.000000
5.517000,1,0.436034,0.215560,-0.232720,0.150416,-1.251804,0.351069,0.000000,0.000000,0.000000
5.567000,1,0.435538,0.217933,-0.255688,0.167408,-1.234813,0.375362,0.000000,0.000000,0.000000
5.617000,1,0.435039,0.219805,-0.319029,0.141197,-1.261024,0.412347,0.000000,0.000000,0.000000
5.667000,1,0.434541,0.184073,-0.547749,0.117101,-1.285119,0.589597,0.000000,0.000000,0.000000
5.717000,1,0.434043,0.123506,0.351720,-0.208692,-1.610913,0.427216,0.000000,0.000000,0.000000
5.767000,1,0.433544,0.169167,-0.018182,-0.082527,-1.484747,0.189100,0.000000,0.000000,0.000000
5.817000,1,0.433043,0.137841,0.731782,-0.158979,-1.561200,0.761432,0.000000,0.000000,0.000000
5.867000,1,0.432547,0.143614,0.430555,-0.201376,-1.603597,0.496543,0.000000,0.000000,0.000000
5.917000,1,0.432048,0.143831,0.036563,-0.205380,-1.607601,0.253388,0.000000,0.000000,0.000000
5.967000,1,0.431549,0.140815,0.210072,-0.219793,-1.622013,0.335065,0.000000,0.000000,0.000000
6.017000,1,0.431053,0.149262,0.209854,-0.198246,-1.600467,0.324991,0.000000,0.000000,0.000000
6.067000,1,0.430556,0.145643,0.224221,-0.214970,-1.617191,0.343073,0.000000,0.000000,0.000000
6.117000,1,0.430059,0.131339,0.576903,-0.224294,-1.626515,0.632752,0.000000,0.000000,0.000000
6.167000,1,0.429563,0.127673,0.897115,-0.205127,-1.607348,0.929081,0.000000,0.000000,0.000000
6.217000,1,0.429065,0.132537,0.523744,-0.203891,-1.606111,0.577447,0.000000,0.000000,0.000000
6.267000,1,0.428560,0.123154,0.348492,-0.216337,-1.618557,0.428270,0.000000,0.000000,0.000000
6.317000,1,0.428052,0.117479,0.183049,-0.224195,-1.626415,0.312364,0.000000,0.000000,0.000000
6.367000,1,0.427545,0.115024,0.078928,-0.225517,-1.627738,0.265176,0.000000,0.000000,0.000000
6.417000,1,0.427042,0.116577,0.047813,-0.222942,-1.625163,0.256085,0.000000,0.000000,0.000000
6.467000,1,0.426543,0.121461,0.043272,-0.219812,-1.622033,0.254838,0.000000,0.000000,0.000000
6.517000,1,0.426046,0.127029,0.042168,-0.216988,-1.619209,0.254948,0.000000,0.000000,0.000000
6.567000,1,0.425551,0.132290,0.038864,-0.216058,-1.618279,0.256304,0.000000,0.000000,0.000000
6.617000,1,0.425058,0.136505,0.144333,-0.211186,-1.613407,0.289940,0.000000,0.000000,0.000000
6.667000,1,0.424566,0.137830,0.619307,-0.209188,-1.611409,0.668056,0.000000,0.000000,0.000000
6.717000,1,0.424074,0.137529,0.981553,-0.210132,-1.612352,1.013171,0.000000,0.000000,0.000000
6.767000,1,0.423579,0.124265,1.411964,-0.214428,-1.616649,1.433550,0.000000,0.000000,0.000000
6.817000,1,0.423083,0.112616,0.786147,-0.214062,-1.616282,0.822516,0.000000,0.000000,0.000000
6.867000,1,0.422584,0.103909,0.080416,-0.241661,-1.643881,0.275070,0.000000,0.000000,0.000000
6.917000,1,0.422084,0.112875,-0.072943,-0.208398,-1.610619,0.247974,0.000000,0.000000,0.000000
6.967000,1,0.421586,0.144127,-0.193471,-0.135061,-1.537282,0.276487,0.000000,0.000000,0.000000
7.017000,1,0.421085,0.195524,-0.600654,0.116798,-1.285423,0.642384,0.000000,0.000000,0.000000
7.067000,1,0.420589,0.214665,-0.587065,0.141237,-1.260983,0.640839,0.000000,0.000000,0.000000
7.117000,1,0.420091,0.204746,-0.333576,0.146261,-1.255960,0.417835,0.000000,0.000000,0.000000
7.167000,1,0.419594,0.207598,-0.333849,0.155385,-1.246836,0.422725,0.000000,0.000000,0.000000
7.217000,1,0.419097,0.206667,-0.332619,0.158289,-1.243932,0.422376,0.000000,0.000000,0.000000
7.267000,1,0.418599,0.204050,-0.331316,0.159389,-1.242831,0.420490,0.000000,0.000000,0.000000
7.317000,1,0.418098,0.201507,-0.443190,0.155760,-1.246461,0.511159,0.000000,0.000000,0.000000
7.367000,1,0.417595,0.199914,-0.442661,0.149448,-1.252772,0.508182,0.000000,0.000000,0.000000
7.417000,1,0.417093,0.198010,-0.441306,0.146498,-1.255722,0.505391,0.000000,0.000000,0.000000
7.467000,1,0.416593,0.196531,-0.439964,0.145338,-1.256883,0.503305,0.000000,0.000000,0.000000
7.517000,1,0.416094,0.194852,-0.438668,0.145329,-1.256891,0.501515,0.000000,0.000000,0.000000
7.567000,1,0.415596,0.193596,-0.437513,0.146137,-1.256084,0.500253,0.000000,0.000000,0.000000
7.617000,1,0.415099,0.192492,-0.436295,0.146749,-1.255471,0.498941,0.000000,0.000000,0.000000
7.667000,1,0.414603,0.191489,-0.435109,0.147058,-1.255162,0.497608,0.000000,0.000000,0.000000
7.717000,1,0.414105,0.190667,-0.351375,0.146803,-1.255418,0.425875,0.000000,0.000000,0.000000
7.767000,1,0.413607,0.190293,-0.148517,0.144271,-1.257950,0.281217,0.000000,0.000000,0.000000
7.817000,2,0.413202,-0.034659,-0.036597,1.064065,-0.338156,1.065258,0.000047,0.413249,0.000000
7.867000,2,0.413152,-0.031609,0.199133,1.426321,0.024100,1.440502,0.000097,0.413249,0.000000
7.917000,2,0.413183,0.015588,0.227718,1.424582,0.022362,1.442752,0.000065,0.413249,0.000000
7.967000,2,0.413211,0.003518,0.235145,1.413544,0.011324,1.432974,0.000038,0.413249,0.000000
8.017000,3,0.413146,-0.300652,0.463336,4.898621,3.496401,4.929662,0.000103,0.413249,0.023297
8.067000,3,0.412835,-0.221117,-0.021955,3.435942,2.033721,3.443119,0.000414,0.413249,0.189093
8.117000,3,0.412652,-0.065129,-0.697485,4.076795,2.674575,4.136543,0.000596,0.413249,0.326782
8.167000,3,0.412566,-0.032673,-0.479767,4.277819,2.875599,4.304763,0.000683,0.413249,0.400214
8.217000,3,0.412494,-0.005412,-0.323584,4.331435,2.929214,4.343508,0.000755,0.413249,0.465180
8.267000,3,0.412453,0.016660,-0.695615,4.530781,3.128561,4.583900,0.000796,0.413249,0.503928
8.317000,3,0.412432,0.018371,-0.690321,4.532035,3.129814,4.584345,0.000816,0.413249,0.523134
8.367000,3,0.412428,0.012878,-0.684377,4.577968,3.175747,4.628858,0.000821,0.413249,0.527437
8.417000,3,0.412425,0.006256,-0.677392,4.571840,3.169619,4.621755,0.000824,0.413249,0.530078
8.467000,3,0.412423,-0.008576,-0.506275,4.571320,3.169100,4.599278,0.000826,0.413249,0.532205
8.517000,3,0.412419,-0.026503,-0.330820,4.637742,3.235521,4.649601,0.000830,0.413249,0.536109
8.567000,3,0.412408,-0.038877,-0.202995,4.624774,3.222553,4.629390,0.000841,0.413249,0.546997
8.617000,3,0.412400,-0.041988,-0.087159,4.624976,3.222755,4.625988,0.000849,0.413249,0.554556
8.667000,3,0.412399,-0.044976,0.008572,4.624480,3.222260,4.624707,0.000850,0.413249,0.555547
8.717000,3,0.412399,-0.043745,0.089175,4.621181,3.218960,4.622248,0.000849,0.413249,0.555313
8.767000,3,0.412399,-0.038045,0.157046,4.615464,3.213243,4.618291,0.000849,0.413249,0.555262
8.817000,3,0.412399,-0.029385,0.214739,4.610749,3.208529,4.615841,0.000850,0.413249,0.555454
8.867000,3,0.412399,-0.017410,0.264318,4.606957,3.204737,4.614566,0.000850,0.413249,0.555845
8.917000,3,0.412399,-0.023660,0.289607,4.599187,3.196966,4.608357,0.000850,0.413249,0.555420
8.967000,3,0.412399,-0.035048,0.301294,4.605258,3.203037,4.615236,0.000850,0.413249,0.555397
9.017000,3,0.412398,-0.030906,0.036276,4.625063,3.222842,4.625308,0.000851,0.413249,0.556991
9.067000,3,0.412394,-0.014362,-0.204849,4.612806,3.210586,4.617375,0.000855,0.413249,0.560786
9.117000,3,0.412390,0.017661,-0.207772,4.619503,3.217282,4.624207,0.000859,0.413249,0.564601
9.167000,3,0.412387,0.048531,-0.206317,4.631157,3.228936,4.636004,0.000862,0.413249,0.567604
9.217000,3,0.412384,0.074496,-0.207361,4.647233,3.245012,4.652453,0.000865,0.413249,0.570536
9.267000,3,0.412380,0.095064,-0.211325,4.666813,3.264593,4.672563,0.000869,0.413249,0.574385
9.317000,3,0.412375,0.100218,0.110846,4.675783,3.273563,4.678171,0.000874,0.413249,0.579441
9.367000,3,0.412375,0.089085,0.219478,4.671546,3.269325,4.677547,0.000874,0.413249,0.579765
9.417000,3,0.412379,0.066875,0.023293,4.671150,3.268930,4.671687,0.000870,0.413249,0.575794
9.467000,3,0.412383,0.044794,-0.259707,4.666286,3.264066,4.673722,0.000866,0.413249,0.571512
9.517000,3,0.412385,0.031433,-0.498415,4.658955,3.256734,4.685644,0.000864,0.413249,0.569232
9.567000,3,0.412385,0.043006,-0.609489,4.670056,3.267836,4.709857,0.000864,0.413249,0.569487
9.617000,3,0.412381,0.063160,-0.616825,4.683260,3.281039,4.724128,0.000868,0.413249,0.573459
9.667000,3,0.412376,0.082999,-0.404496,4.693795,3.291575,4.711923,0.000873,0.413249,0.578316
9.717000,3,0.412374,0.079514,-0.375245,4.693569,3.291348,4.709217,0.000875,0.413249,0.580337
9.767000,3,0.412375,0.071909,-0.373230,4.693365,3.291145,4.708731,0.000874,0.413249,0.579149
9.817000,3,0.412376,0.063535,-0.371375,4.689637,3.287417,4.704748,0.000872,0.413249,0.577984
9.867000,3,0.412377,0.052720,-0.368551,4.685119,3.282899,4.699888,0.000872,0.413249,0.577161
9.917000,3,0.412378,0.038935,-0.364366,4.686019,3.283799,4.700325,0.000871,0.413249,0.576805
9.967000,3,0.412377,0.022614,-0.359040,4.684420,3.282200,4.698214,0.000872,0.413249,0.577544
10.017000,3,0.412375,0.001670,-0.352111,4.694869,3.292648,4.708054,0.000874,0.413249,0.579251
10.067000,3,0.412372,-0.012788,-0.536330,4.708422,3.306201,4.738887,0.000877,0.413249,0.582176
10.117000,4,0.412319,0.337442,50.138805,2.753976,1.351755,50.215516,0.000930,0.413249,0.635937
10.167000,4,0.412282,1.440722,15.107004,5.242273,3.840053,16.055488,0.000966,0.413249,0.673909
10.217000,4,0.412228,-0.150304,-5.656914,4.581168,3.178947,7.280821,0.001021,0.413249,0.731352
10.267000,4,0.412276,-2.526492,-15.120667,4.904563,3.502343,16.095728,0.000973,0.413249,0.680717
10.317000,4,0.412194,-2.343244,-14.655652,3.603524,2.201304,15.272993,0.001055,0.413249,0.768374
10.367000,4,0.412128,-1.753845,-11.933937,3.628114,2.225894,12.595953,0.001120,0.413249,0.841181
10.417000,4,0.412220,-0.362513,-5.309214,4.546787,3.144566,6.999460,0.001029,0.413249,0.740250
10.467000,4,0.412216,0.296315,-3.712776,4.643207,3.240986,5.952468,0.001032,0.413249,0.743894
10.517000,4,0.412140,0.508046,-2.558066,4.591591,3.189370,5.280580,0.001109,0.413249,0.828206
10.567000,4,0.412128,0.264931,-2.290600,4.485333,3.083113,5.043338,0.001120,0.413249,0.841319
10.617000,4,0.412165,-0.174786,-1.540520,4.159702,2.757481,4.439242,0.001083,0.413249,0.799830
10.667000,4,0.412236,-0.212892,-0.205615,3.837245,2.435024,3.848643,0.001012,0.413249,0.722497
10.717000,4,0.412257,-0.159817,-0.674500,3.834956,2.432735,3.897099,0.000992,0.413249,0.700497
10.767000,4,0.412238,-0.124102,-0.906814,3.638670,2.236450,3.752017,0.001010,0.413249,0.720235
10.817000,4,0.412224,0.107193,-1.196447,3.809133,2.406912,3.994054,0.001025,0.413249,0.735847
10.867000,4,0.412227,0.227164,-1.220406,3.777401,2.375180,3.976148,0.001022,0.413249,0.732534
10.917000,4,0.412240,0.384906,-1.241088,3.757085,2.354865,3.975442,0.001009,0.413249,0.718845
10.967000,4,0.412257,0.608359,-0.982787,3.779381,2.377160,3.952175,0.000992,0.413249,0.700694
11.017000,4,0.412272,0.801191,-0.985223,3.776201,2.373980,3.984001,0.000977,0.413249,0.684630
11.067000,4,0.412291,0.998694,-1.037031,3.755304,2.353084,4.021832,0.000958,0.413249,0.664743
11.117000,4,0.412312,1.237903,-1.100503,3.761160,2.358940,4.109725,0.000937,0.413249,0.642888
11.167000,4,0.412329,1.503363,-1.177297,3.773109,2.370888,4.228768,0.000920,0.413249,0.625559
11.217000,4,0.412343,1.785432,-1.261767,3.779690,2.377470,4.366450,0.000906,0.413249,0.611541
11.267000,4,0.412351,2.041724,-1.354933,3.763928,2.361708,4.491285,0.000898,0.413249,0.603507
11.317000,4,0.412355,2.258913,-1.408672,3.750366,2.348146,4.599162,0.000893,0.413249,0.599069
11.367000,4,0.412358,2.422112,-1.449720,3.742186,2.339966,4.687459,0.000891,0.413249,0.596095
11.417000,4,0.412361,2.537074,-1.480585,3.736937,2.334716,4.753270,0.000888,0.413249,0.593087
11.467000,4,0.412365,2.601356,-1.500933,3.734020,2.331799,4.791947,0.000884,0.413249,0.589576
11.517000,4,0.412367,2.611638,-1.509587,3.726652,2.324431,4.794522,0.000882,0.413249,0.587489
11.567000,4,0.412357,2.494401,-1.492971,3.701932,2.299711,4.706941,0.000892,0.413249,0.597327
11.617000,4,0.412347,2.309629,-1.458847,3.708484,2.306264,4.606026,0.000902,0.413249,0.607513
11.667000,4,0.412344,2.107111,-1.399771,3.732820,2.330600,4.509237,0.000905,0.413249,0.610321
11.717000,4,0.412343,1.901845,-1.420370,3.743064,2.340844,4.432268,0.000906,0.413249,0.611558
11.767000,4,0.412344,1.674549,-1.831548,3.696375,2.294154,4.452176,0.000904,0.413249,0.610007
11.817000,4,0.412349,1.546416,-1.853474,3.718254,2.316033,4.433078,0.000900,0.413249,0.605656
11.867000,4,0.412346,1.492013,-1.849043,3.719454,2.317234,4.413548,0.000903,0.413249,0.608407
11.917000,4,0.412335,1.475475,-1.850941,3.720541,2.318321,4.409698,0.000913,0.413249,0.619130
11.967000,4,0.412324,1.502569,-1.840266,3.726845,2.324625,4.419691,0.000925,0.413249,0.631111
12.017000,4,0.412309,1.572922,-1.433756,3.739349,2.337128,4.302612,0.000939,0.413249,0.645719
12.067000,4,0.412293,1.629698,-1.538019,3.696476,2.294256,4.322656,0.000956,0.413249,0.662888
12.117000,4,0.412302,1.618435,-1.299428,3.596193,2.193973,4.152162,0.000947,0.413249,0.653423
12.167000,4,0.412271,1.018444,-2.122070,4.632903,3.230683,5.196556,0.000978,0.413249,0.685662
12.217000,4,0.412220,1.166246,-2.119004,4.584159,3.181938,5.183129,0.001028,0.413249,0.739565
12.267000,4,0.412182,1.284290,-1.972862,4.606129,3.203908,5.172814,0.001067,0.413249,0.781243
12.317000,4,0.412166,1.393560,-2.079115,4.603303,3.201082,5.239764,0.001082,0.413249,0.798778
12.367000,4,0.412157,1.429948,-2.228077,4.600875,3.198655,5.308214,0.001092,0.413249,0.808947
12.417000,4,0.412145,1.499489,-2.048864,4.602084,3.199864,5.255996,0.001104,0.413249,0.822798
12.467000,4,0.412135,1.844875,-1.500157,4.419395,3.017175,5.018475,0.001114,0.413249,0.834125
12.517000,4,0.412148,1.767860,-1.797531,4.484754,3.082533,5.144848,0.001100,0.413249,0.818742
