# Experiment start time: 0.059000 seconds
# Local time: 20250605_105731
# Control phase description: 0=CALIBRATION, 1=APPROACH, 2=CONTACT_CONFIRMATION, 3=DEPTH_CONTROL, 4=TRAJECTORY
# Soft block physical properties: Young's modulus=300000.000000Pa, Poisson ratio=0.450000
# Target force: 10.000000N
# Contact model parameters: Radius=0.002000m, Depth threshold=0.000100m
# Logging frequency: 0.05 seconds
# Force plot topics: /force_plot/force_z, /force_plot/theoretical_force
# ---------------------------------------
time,phase,pos_z,force_x,force_y,force_z,raw_force_z,force_magnitude,depth,surface_z,theoretical_force
1.259000,0,0.472024,0.193899,-0.197520,-0.137240,-1.545885,0.308943,0.000000,0.000000,0.000000
1.309000,0,0.472022,0.184798,-0.199228,-0.147510,-1.556155,0.309195,0.000000,0.000000,0.000000
1.359000,0,0.472021,0.172987,0.497734,-0.146442,-1.555087,0.546909,0.000000,0.000000,0.000000
1.409000,0,0.472018,0.159865,1.055880,-0.145009,-1.553654,1.077714,0.000000,0.000000,0.000000
1.459000,0,0.472015,0.148821,0.940374,-0.148213,-1.556858,0.963544,0.000000,0.000000,0.000000
1.509000,0,0.472009,0.163056,-0.343995,0.153664,-1.254981,0.410527,0.000000,0.000000,0.000000
1.559000,0,0.472005,0.151315,-0.363283,0.160643,-1.248002,0.425061,0.000000,0.000000,0.000000
1.609000,0,0.472002,0.146304,-0.387935,0.163098,-1.245547,0.445533,0.000000,0.000000,0.000000
1.659000,0,0.472000,0.150148,-1.468277,0.170060,-1.238585,1.485700,0.000000,0.000000,0.000000
1.709000,0,0.472000,0.168051,-1.348740,0.161640,-1.247005,1.368747,0.000000,0.000000,0.000000
1.759000,0,0.472003,0.188982,-0.578639,0.166839,-1.241806,0.631168,0.000000,0.000000,0.000000
1.809000,0,0.472005,0.192536,0.774335,-0.126265,-1.534910,0.807841,0.000000,0.000000,0.000000
1.859000,0,0.472005,0.198538,-0.057794,0.172754,-1.235891,0.269446,0.000000,0.000000,0.000000
1.909000,0,0.472006,0.197372,-0.137458,0.165517,-1.243128,0.291970,0.000000,0.000000,0.000000
1.959000,0,0.472005,0.184999,-1.167618,0.164226,-1.244419,1.193535,0.000000,0.000000,0.000000
2.009000,0,0.472006,0.196996,-0.931603,0.164659,-1.243986,0.966335,0.000000,0.000000,0.000000
2.059000,0,0.472008,0.195300,-0.931620,0.165002,-1.243643,0.966066,0.000000,0.000000,0.000000
2.109000,1,0.471802,0.068810,-0.268840,1.239427,-0.169218,1.270114,0.000000,0.000000,0.000000
2.159000,1,0.471252,0.198652,-0.230692,0.616881,-0.791764,0.687912,0.000000,0.000000,0.000000
2.209000,1,0.470454,0.209031,-0.507469,0.164154,-1.244491,0.572857,0.000000,0.000000,0.000000
2.259000,1,0.469612,0.316583,-0.641282,0.010016,-1.398629,0.715239,0.000000,0.000000,0.000000
2.309000,1,0.468843,0.311987,-0.746957,-0.101949,-1.510594,0.815888,0.000000,0.000000,0.000000
2.359000,1,0.468172,0.289143,-0.786565,-0.055809,-1.464454,0.839882,0.000000,0.000000,0.000000
2.409000,1,0.467601,0.237057,-0.063816,-0.304807,-1.713452,0.391377,0.000000,0.000000,0.000000
2.459000,1,0.467100,0.196017,-0.022587,-0.231389,-1.640034,0.304095,0.000000,0.000000,0.000000
2.509000,1,0.466635,0.163779,0.570660,-0.164585,-1.573230,0.616088,0.000000,0.000000,0.000000
2.559000,1,0.466179,0.145886,1.027282,-0.133239,-1.541884,1.046109,0.000000,0.000000,0.000000
2.609000,1,0.465716,0.127231,1.199548,-0.124720,-1.533365,1.212707,0.000000,0.000000,0.000000
2.659000,1,0.465240,0.108665,1.197108,-0.128141,-1.536786,1.208841,0.000000,0.000000,0.000000
2.709000,1,0.464751,0.097555,0.542620,-0.137880,-1.546525,0.568299,0.000000,0.000000,0.000000
2.759000,1,0.464255,0.099670,-0.217872,-0.144517,-1.553162,0.279799,0.000000,0.000000,0.000000
2.809000,1,0.463755,0.116650,-0.743410,-0.148133,-1.556778,0.766948,0.000000,0.000000,0.000000
2.859000,1,0.463254,0.144242,-0.698840,-0.150030,-1.558675,0.729172,0.000000,0.000000,0.000000
2.909000,1,0.462755,0.174710,0.300725,-0.151423,-1.560068,0.379326,0.000000,0.000000,0.000000
2.959000,1,0.462254,0.185222,1.470128,-0.163736,-1.572381,1.490770,0.000000,0.000000,0.000000
3.009000,1,0.461754,0.170576,1.015385,-0.133351,-1.541996,1.038213,0.000000,0.000000,0.000000
3.059000,1,0.461254,0.151908,0.623013,-0.147351,-1.555996,0.657977,0.000000,0.000000,0.000000
3.109000,1,0.460754,0.188313,-0.574323,0.152960,-1.255685,0.623462,0.000000,0.000000,0.000000
3.159000,1,0.460258,0.139673,-0.188374,-0.077214,-1.485859,0.246891,0.000000,0.000000,0.000000
3.209000,1,0.459761,0.183730,-0.482026,0.175067,-1.233578,0.544752,0.000000,0.000000,0.000000
3.259000,1,0.459265,0.151617,0.157241,-0.158521,-1.567166,0.269891,0.000000,0.000000,0.000000
3.309000,1,0.458769,0.144499,0.152119,-0.162291,-1.570936,0.265252,0.000000,0.000000,0.000000
3.359000,1,0.458272,0.149223,0.155435,-0.158725,-1.567370,0.267621,0.000000,0.000000,0.000000
3.409000,1,0.457774,0.152190,0.339708,-0.161943,-1.570588,0.405942,0.000000,0.000000,0.000000
3.459000,1,0.457276,0.145593,0.961161,-0.161705,-1.570350,0.985483,0.000000,0.000000,0.000000
3.509000,1,0.456778,0.140233,0.599198,-0.137208,-1.545853,0.630500,0.000000,0.000000,0.000000
3.559000,1,0.456279,0.131475,0.303277,-0.166811,-1.575456,0.370255,0.000000,0.000000,0.000000
3.609000,1,0.455778,0.124302,0.281520,-0.175812,-1.584457,0.354421,0.000000,0.000000,0.000000
3.659000,1,0.455279,0.122129,0.250948,-0.166939,-1.575584,0.325206,0.000000,0.000000,0.000000
3.709000,1,0.454782,0.131518,-0.137363,-0.145331,-1.553976,0.239346,0.000000,0.000000,0.000000
3.759000,1,0.454284,0.136596,-0.145913,-0.163670,-1.572315,0.258335,0.000000,0.000000,0.000000
3.809000,1,0.453788,0.149425,0.350007,-0.163199,-1.571844,0.414085,0.000000,0.000000,0.000000
3.859000,1,0.453290,0.151115,1.017253,-0.167837,-1.576482,1.042021,0.000000,0.000000,0.000000
3.909000,1,0.452792,0.137179,0.719889,-0.170458,-1.579103,0.752405,0.000000,0.000000,0.000000
3.959000,1,0.452293,0.132199,0.639986,-0.169992,-1.578637,0.675245,0.000000,0.000000,0.000000
4.009000,1,0.451793,0.127752,0.595210,-0.174440,-1.583085,0.633265,0.000000,0.000000,0.000000
4.059000,1,0.451293,0.122406,0.432166,-0.176241,-1.584886,0.482505,0.000000,0.000000,0.000000
4.109000,1,0.450794,0.118982,0.390997,-0.176659,-1.585304,0.445246,0.000000,0.000000,0.000000
4.159000,1,0.450295,0.116864,0.308721,-0.177392,-1.586037,0.374745,0.000000,0.000000,0.000000
4.209000,1,0.449797,0.114952,0.246151,-0.175884,-1.584529,0.323635,0.000000,0.000000,0.000000
4.259000,1,0.449299,0.114179,0.207910,-0.173574,-1.582219,0.293925,0.000000,0.000000,0.000000
4.309000,1,0.448802,0.114226,0.178807,-0.170342,-1.578987,0.272095,0.000000,0.000000,0.000000
4.359000,1,0.448305,0.115261,0.174760,-0.166339,-1.574984,0.267385,0.000000,0.000000,0.000000
4.409000,1,0.447807,0.116609,0.168364,-0.161637,-1.570282,0.260903,0.000000,0.000000,0.000000
4.459000,1,0.447309,0.117770,0.150995,-0.156534,-1.565179,0.247330,0.000000,0.000000,0.000000
4.509000,1,0.446811,0.120283,0.059087,-0.149592,-1.558238,0.200841,0.000000,0.000000,0.000000
4.559000,1,0.446313,0.130112,-0.004910,-0.143603,-1.552248,0.193843,0.000000,0.000000,0.000000
4.609000,1,0.445816,0.141698,-0.036315,-0.136049,-1.544694,0.199766,0.000000,0.000000,0.000000
4.659000,1,0.445319,0.150533,-0.044486,-0.126454,-1.535099,0.201569,0.000000,0.000000,0.000000
4.709000,1,0.444821,0.155532,-0.051643,-0.114469,-1.523114,0.199900,0.000000,0.000000,0.000000
4.759000,1,0.444321,0.157295,-0.058628,-0.100579,-1.509224,0.195692,0.000000,0.000000,0.000000
4.809000,1,0.443816,0.176816,0.197129,-0.097540,-1.506185,0.282201,0.000000,0.000000,0.000000
4.859000,1,0.443306,0.216249,0.597478,-0.107674,-1.516319,0.644466,0.000000,0.000000,0.000000
4.909000,1,0.442795,0.246304,0.857168,-0.117452,-1.526097,0.899554,0.000000,0.000000,0.000000
4.959000,1,0.442273,0.367448,1.073642,-0.201144,-1.609789,1.152468,0.000000,0.000000,0.000000
5.009000,1,0.441788,0.236917,1.204100,-0.194970,-1.603615,1.242578,0.000000,0.000000,0.000000
5.059000,1,0.441292,0.194719,1.109132,-0.000249,-1.408894,1.126095,0.000000,0.000000,0.000000
5.109000,1,0.440796,0.162508,1.222218,-0.065039,-1.473684,1.234688,0.000000,0.000000,0.000000
5.159000,1,0.440314,0.062763,0.926662,-0.077509,-1.486154,0.932014,0.000000,0.000000,0.000000
5.209000,1,0.439816,0.041583,0.432002,-0.133878,-1.542523,0.454178,0.000000,0.000000,0.000000
5.259000,1,0.439319,-0.012035,0.039984,-0.122176,-1.530821,0.129115,0.000000,0.000000,0.000000
5.309000,1,0.438817,-0.006247,-0.177950,-0.132322,-1.540967,0.221843,0.000000,0.000000,0.000000
5.359000,1,0.438323,0.030240,-0.239864,-0.144721,-1.553366,0.281768,0.000000,0.000000,0.000000
5.409000,1,0.437831,0.068791,-0.237714,-0.139601,-1.548246,0.284127,0.000000,0.000000,0.000000
5.459000,1,0.437340,0.111006,-0.236666,-0.139980,-1.548625,0.296526,0.000000,0.000000,0.000000
5.509000,1,0.436848,0.146957,-0.235914,-0.139953,-1.548598,0.311189,0.000000,0.000000,0.000000
5.559000,1,0.436353,0.174341,-0.235544,-0.138164,-1.546809,0.323983,0.000000,0.000000,0.000000
5.609000,1,0.435854,0.201183,0.085376,-0.144151,-1.552796,0.261807,0.000000,0.000000,0.000000
5.659000,1,0.435352,0.216106,0.541148,-0.154826,-1.563471,0.602921,0.000000,0.000000,0.000000
5.709000,1,0.434846,0.204230,1.000668,-0.167205,-1.575850,1.034893,0.000000,0.000000,0.000000
5.759000,1,0.434340,0.172127,1.226520,-0.176020,-1.584665,1.250984,0.000000,0.000000,0.000000
5.809000,1,0.433834,0.138771,1.265421,-0.185736,-1.594381,1.286486,0.000000,0.000000,0.000000
5.859000,1,0.433333,0.093841,0.981912,-0.202008,-1.610653,1.006859,0.000000,0.000000,0.000000
5.909000,1,0.432840,0.062214,-0.483741,-0.174669,-1.583314,0.518059,0.000000,0.000000,0.000000
5.959000,1,0.432352,0.065690,-0.984046,-0.094783,-1.503428,0.990780,0.000000,0.000000,0.000000
6.009000,1,0.431864,0.079919,-0.201339,-0.168014,-1.576659,0.274140,0.000000,0.000000,0.000000
6.059000,1,0.431373,0.088019,-0.188149,-0.166197,-1.574842,0.266024,0.000000,0.000000,0.000000
6.109000,1,0.430877,0.091340,0.289740,-0.174694,-1.583339,0.350443,0.000000,0.000000,0.000000
6.159000,1,0.430380,0.102824,0.349324,-0.179087,-1.587732,0.405798,0.000000,0.000000,0.000000
6.209000,1,0.429879,0.099193,0.519656,-0.185155,-1.593800,0.560504,0.000000,0.000000,0.000000
6.259000,1,0.429378,0.094803,0.519182,-0.189930,-1.598575,0.560902,0.000000,0.000000,0.000000
6.309000,1,0.428878,0.097963,0.443967,-0.192130,-1.600775,0.493576,0.000000,0.000000,0.000000
6.359000,1,0.428378,0.094621,0.316336,-0.180183,-1.588828,0.376148,0.000000,0.000000,0.000000
6.409000,1,0.427880,0.153126,-0.589232,0.139362,-1.269283,0.624551,0.000000,0.000000,0.000000
6.459000,1,0.427380,0.152618,-0.550210,0.146937,-1.261708,0.589588,0.000000,0.000000,0.000000
6.509000,1,0.426884,0.156862,-0.543627,0.150029,-1.258616,0.585359,0.000000,0.000000,0.000000
6.559000,1,0.426386,0.137850,-0.444603,0.130500,-1.278145,0.483430,0.000000,0.000000,0.000000
6.609000,1,0.425891,0.083901,0.171578,-0.149450,-1.558095,0.242515,0.000000,0.000000,0.000000
6.659000,1,0.425392,0.078724,0.320998,-0.191650,-1.600295,0.382057,0.000000,0.000000,0.000000
6.709000,1,0.424894,0.085932,0.286064,-0.176756,-1.585401,0.347073,0.000000,0.000000,0.000000
6.759000,1,0.424393,0.155013,-0.395489,0.123677,-1.284968,0.442421,0.000000,0.000000,0.000000
6.809000,1,0.423897,0.149869,-0.481843,0.151842,-1.256803,0.526962,0.000000,0.000000,0.000000
6.859000,1,0.423399,0.075006,0.150430,-0.202466,-1.611111,0.263150,0.000000,0.000000,0.000000
6.909000,1,0.422900,0.075739,0.151471,-0.200894,-1.609539,0.262751,0.000000,0.000000,0.000000
6.959000,1,0.422400,0.073360,0.141979,-0.200931,-1.609576,0.256735,0.000000,0.000000,0.000000
7.009000,1,0.421900,0.071751,0.123160,-0.206523,-1.615168,0.250935,0.000000,0.000000,0.000000
7.059000,1,0.421399,0.071130,0.290499,-0.205857,-1.614502,0.363079,0.000000,0.000000,0.000000
7.109000,1,0.420900,0.072098,0.612249,-0.203434,-1.612079,0.649178,0.000000,0.000000,0.000000
7.159000,1,0.420403,0.066987,0.359116,-0.201040,-1.609685,0.416976,0.000000,0.000000,0.000000
7.209000,1,0.419907,0.071988,0.206596,-0.207254,-1.615899,0.301361,0.000000,0.000000,0.000000
7.259000,1,0.419409,0.069684,0.062880,-0.200284,-1.608929,0.221187,0.000000,0.000000,0.000000
7.309000,1,0.418912,0.078884,0.212119,-0.193304,-1.601949,0.297630,0.000000,0.000000,0.000000
7.359000,1,0.418415,0.145216,-0.312424,0.141525,-1.267120,0.372459,0.000000,0.000000,0.000000
7.409000,1,0.417917,0.128584,-0.570168,0.091106,-1.317539,0.591545,0.000000,0.000000,0.000000
7.459000,1,0.417419,0.154946,-0.498501,0.148101,-1.260544,0.542629,0.000000,0.000000,0.000000
7.509000,1,0.416920,0.142998,-0.530170,0.152119,-1.256526,0.569797,0.000000,0.000000,0.000000
7.559000,1,0.416421,0.137581,-0.319825,0.141891,-1.266754,0.375965,0.000000,0.000000,0.000000
7.609000,1,0.415922,0.137543,-0.378116,0.140080,-1.268565,0.426043,0.000000,0.000000,0.000000
7.659000,1,0.415423,0.133640,-0.373266,0.142142,-1.266503,0.421178,0.000000,0.000000,0.000000
7.709000,1,0.414926,0.127500,-0.437984,0.145915,-1.262730,0.478934,0.000000,0.000000,0.000000
7.759000,1,0.414427,0.137213,-0.434318,0.144621,-1.264024,0.477886,0.000000,0.000000,0.000000
7.809000,1,0.413930,0.129983,-0.453434,0.140708,-1.267937,0.492237,0.000000,0.000000,0.000000
7.859000,1,0.413433,0.122725,-0.579196,0.149630,-1.259015,0.610671,0.000000,0.000000,0.000000
7.909000,2,0.413156,-0.032705,-0.692601,1.231129,-0.177516,1.412956,0.000095,0.413251,0.000000
7.959000,2,0.413171,-0.078760,-0.590234,1.413779,0.005134,1.534063,0.000080,0.413251,0.000000
8.009000,2,0.413200,-0.054504,-0.650267,1.434384,0.025739,1.575841,0.000052,0.413251,0.000000
8.059000,2,0.413215,-0.040823,-0.651364,1.388761,-0.019884,1.534470,0.000036,0.413251,0.000000
8.109000,3,0.412988,0.059485,-0.550742,3.932698,2.524053,3.971519,0.000264,0.413251,0.096058
8.159000,3,0.412674,-0.102155,-0.559049,3.742476,2.333831,3.785380,0.000578,0.413251,0.311344
8.209000,3,0.412516,-0.174572,-0.560608,4.828964,3.420319,4.864529,0.000735,0.413251,0.447100
8.259000,3,0.412416,-0.120103,-0.561440,4.688221,3.279576,4.723247,0.000835,0.413251,0.541619
8.309000,3,0.412361,-0.094250,-0.594557,4.750036,3.341391,4.788029,0.000890,0.413251,0.595916
8.359000,3,0.412355,-0.078805,-0.718396,4.792542,3.383897,4.846727,0.000896,0.413251,0.601731
8.409000,3,0.412360,-0.063510,-0.723141,4.795704,3.387059,4.850334,0.000891,0.413251,0.596347
8.459000,3,0.412363,-0.051051,-0.726822,4.792129,3.383484,4.847203,0.000888,0.413251,0.593476
8.509000,3,0.412364,-0.039980,-0.730489,4.789862,3.381217,4.845410,0.000887,0.413251,0.592987
8.559000,3,0.412364,-0.030300,-0.733769,4.788138,3.379493,4.844130,0.000887,0.413251,0.592707
8.609000,3,0.412365,-0.022182,-0.736673,4.786314,3.377669,4.842725,0.000886,0.413251,0.592033
8.659000,3,0.412366,-0.016011,-0.682435,4.784497,3.375852,4.832948,0.000886,0.413251,0.591108
8.709000,3,0.412366,-0.005493,-0.595758,4.796706,3.388061,4.833565,0.000885,0.413251,0.590662
8.759000,3,0.412365,-0.002936,-0.591069,4.791789,3.383144,4.828107,0.000886,0.413251,0.591909
8.809000,3,0.412364,0.009008,-0.576149,4.792149,3.383504,4.826668,0.000887,0.413251,0.592383
8.859000,3,0.412364,0.014781,-0.744366,4.790873,3.382228,4.848378,0.000887,0.413251,0.592919
8.909000,3,0.412365,0.012725,-0.533924,4.793731,3.385086,4.823390,0.000886,0.413251,0.592007
8.959000,3,0.412364,0.016472,-0.705988,4.784020,3.375375,4.835859,0.000887,0.413251,0.592447
9.009000,3,0.412365,0.020886,-0.475348,4.796121,3.387476,4.819665,0.000886,0.413251,0.591893
9.059000,3,0.412364,0.030301,-0.662209,4.799154,3.390509,4.844721,0.000887,0.413251,0.592301
9.109000,3,0.412364,0.026630,-0.677004,4.787102,3.378457,4.834810,0.000888,0.413251,0.593092
9.159000,3,0.412365,0.023510,-0.518208,4.788920,3.380275,4.816933,0.000887,0.413251,0.592252
9.209000,3,0.412365,0.026392,-0.550694,4.777391,3.368746,4.809098,0.000886,0.413251,0.591886
9.259000,3,0.412365,0.029167,-0.750495,4.786083,3.377438,4.844655,0.000886,0.413251,0.591602
9.309000,3,0.412365,0.031556,-0.445626,4.778474,3.369829,4.799312,0.000886,0.413251,0.591850
9.359000,3,0.412365,0.025237,-0.167910,4.777639,3.368994,4.780655,0.000886,0.413251,0.591935
9.409000,3,0.412365,0.025050,-0.158191,4.790924,3.382279,4.793600,0.000886,0.413251,0.591519
9.459000,3,0.412366,0.034668,-0.423932,4.799804,3.391159,4.818614,0.000885,0.413251,0.590609
9.509000,3,0.412365,0.043788,-0.813060,4.801042,3.392397,4.869599,0.000886,0.413251,0.591367
9.559000,3,0.412364,0.039275,-0.836349,4.785204,3.376559,4.857901,0.000887,0.413251,0.592501
9.609000,3,0.412365,0.034665,-0.664600,4.786241,3.377596,4.832287,0.000886,0.413251,0.591442
9.659000,3,0.412367,0.039372,-0.658960,4.790322,3.381677,4.835593,0.000884,0.413251,0.589576
9.709000,3,0.412368,0.042850,-0.660178,4.792378,3.383733,4.837826,0.000883,0.413251,0.588917
9.759000,3,0.412367,0.046746,-0.661896,4.796011,3.387366,4.841696,0.000884,0.413251,0.589837
9.809000,3,0.412366,0.050887,-0.663629,4.800818,3.392173,4.846736,0.000886,0.413251,0.591214
9.859000,3,0.412364,0.054920,-0.665335,4.806604,3.397959,4.852744,0.000887,0.413251,0.592663
9.909000,3,0.412363,0.059653,-0.678117,4.813365,3.404720,4.861264,0.000889,0.413251,0.594196
9.959000,3,0.412362,0.055360,-0.748621,4.802413,3.393768,4.860727,0.000889,0.413251,0.595059
10.009000,3,0.412363,0.043510,-0.717708,4.785451,3.376806,4.839167,0.000888,0.413251,0.593359
10.059000,3,0.412365,0.058744,-0.747993,4.806301,3.397656,4.864511,0.000886,0.413251,0.591777
10.109000,3,0.412367,0.039049,-0.575189,4.784817,3.376172,4.819423,0.000884,0.413251,0.589953
10.159000,4,0.412359,0.152905,46.803369,6.960737,5.552092,47.318396,0.000892,0.413251,0.598039
10.209000,4,0.412314,1.648311,26.654662,4.804583,3.395938,27.134332,0.000937,0.413251,0.643301
10.259000,4,0.412269,1.326193,-0.575242,5.062547,3.653902,5.264891,0.000982,0.413251,0.690046
10.309000,4,0.412239,-1.112080,-13.401149,3.878659,2.470014,13.995410,0.001012,0.413251,0.722429
10.359000,4,0.412225,-2.577856,-16.335538,2.417649,1.009004,16.713473,0.001027,0.413251,0.737766
10.409000,4,0.412184,-1.882898,-12.295990,3.523600,2.114955,12.928745,0.001067,0.413251,0.782227
10.459000,4,0.412184,-1.245726,-7.072706,5.093050,3.684405,8.804213,0.001068,0.413251,0.782390
10.509000,4,0.412153,-0.285502,-5.023495,5.122738,3.714093,7.180491,0.001098,0.413251,0.816225
10.559000,4,0.412158,-0.400603,-3.398561,5.294385,3.885740,6.304063,0.001093,0.413251,0.810646
10.609000,4,0.412158,-0.574355,-3.071053,5.381071,3.972426,6.222312,0.001093,0.413251,0.811093
10.659000,4,0.412152,-0.741362,-1.974328,5.372580,3.963935,5.771673,0.001100,0.413251,0.817825
10.709000,4,0.412196,-0.574667,-0.980114,5.415665,4.007020,5.533560,0.001055,0.413251,0.768376
10.759000,4,0.412236,-0.321344,-0.538460,5.545280,4.136635,5.580621,0.001016,0.413251,0.726057
10.809000,4,0.412199,-0.179340,-0.993502,5.434657,4.026012,5.527631,0.001052,0.413251,0.765464
10.859000,4,0.412167,0.134787,-0.950472,5.566334,4.157689,5.648508,0.001084,0.413251,0.800750
10.909000,4,0.412168,0.201862,-1.863111,5.554307,4.145662,5.861932,0.001083,0.413251,0.799196
10.959000,4,0.412180,0.237316,-1.436241,5.318464,3.909819,5.514088,0.001071,0.413251,0.786298
11.009000,4,0.412191,0.611250,-1.942923,5.593536,4.184891,5.952833,0.001060,0.413251,0.774597
11.059000,4,0.412197,0.603849,-1.924145,5.318477,3.909832,5.687985,0.001054,0.413251,0.767306
11.109000,4,0.412220,0.698832,-1.949768,5.125027,3.716382,5.527735,0.001031,0.413251,0.742563
11.159000,4,0.412248,0.870515,-1.696122,5.003472,3.594827,5.354377,0.001004,0.413251,0.713197
11.209000,4,0.412268,1.064365,-1.743021,4.880423,3.471778,5.290512,0.000984,0.413251,0.691946
11.259000,4,0.412289,1.251111,-1.645996,4.679311,3.270666,5.115714,0.000962,0.413251,0.669340
11.309000,4,0.412303,1.554595,-1.679417,4.663021,3.254376,5.194321,0.000948,0.413251,0.655035
11.359000,4,0.412285,2.135835,-1.071339,4.742377,3.333732,5.310339,0.000967,0.413251,0.674113
11.409000,4,0.412273,2.094443,-1.964644,4.659313,3.250668,5.473181,0.000978,0.413251,0.686263
11.459000,4,0.412288,2.224330,-1.815026,4.717734,3.309089,5.522588,0.000963,0.413251,0.670782
11.509000,4,0.412299,2.253558,-1.940885,4.669291,3.260646,5.536049,0.000952,0.413251,0.659233
11.559000,4,0.412304,2.217128,-1.703434,4.672411,3.263766,5.445069,0.000947,0.413251,0.653440
11.609000,4,0.412313,1.920535,-1.972465,4.634129,3.225484,5.390197,0.000939,0.413251,0.645094
11.659000,4,0.412287,1.669386,-1.896308,4.803030,3.394385,5.426963,0.000964,0.413251,0.671352
11.709000,4,0.412270,1.523244,-1.923356,4.763253,3.354608,5.357999,0.000981,0.413251,0.689356
11.759000,4,0.412253,1.369670,-2.018838,4.745050,3.336405,5.335467,0.000998,0.413251,0.707672
11.809000,4,0.412247,1.343582,-2.282808,4.731941,3.323296,5.422885,0.001004,0.413251,0.714067
11.859000,4,0.412251,1.257328,-2.295614,4.711638,3.302993,5.389828,0.001000,0.413251,0.709156
11.909000,4,0.412242,1.209586,-2.288453,4.718310,3.309665,5.381688,0.001009,0.413251,0.718754
11.959000,4,0.412231,1.195798,-2.167000,4.726705,3.318060,5.335501,0.001020,0.413251,0.731106
12.009000,4,0.412225,1.090990,-2.412782,4.716787,3.308142,5.409238,0.001027,0.413251,0.737844
12.059000,4,0.412220,1.138945,-2.427736,4.725841,3.317196,5.433661,0.001031,0.413251,0.742905
12.109000,4,0.412210,1.206713,-2.451198,4.724908,3.316263,5.457956,0.001041,0.413251,0.753800
12.159000,4,0.412195,1.331452,-2.271465,4.737232,3.328587,5.419749,0.001056,0.413251,0.769866
12.209000,4,0.412185,1.415662,-1.810703,4.337905,2.929260,4.909192,0.001066,0.413251,0.780530
12.259000,4,0.412181,1.626853,-1.817451,3.474676,2.066031,4.245369,0.001070,0.413251,0.785578
12.309000,4,0.412203,1.796831,-2.053121,3.768866,2.360221,4.652768,0.001048,0.413251,0.760871
12.359000,4,0.412197,1.820279,-1.597049,3.813893,2.405248,4.517716,0.001054,0.413251,0.767887
12.409000,4,0.412172,1.881907,-1.598982,3.868418,2.459773,4.589442,0.001079,0.413251,0.795429
12.459000,4,0.412159,1.802938,-1.524456,3.881578,2.472933,4.543259,0.001092,0.413251,0.809421
