# Experiment start time: 1752933400.487435 seconds
# Local time: 20250719_215640
# Control phases: 0=CALIBRATION, 4=TRAJECTORY, 5=PAUSE_AT_TARGET, 6=PROBE_DESCENT, 7=PROBE_PAUSE, 8=CIRCULAR_MOTION
# Target force: 2.000000N
# Logging frequency: real-time (no artificial limits)
# ---------------------------------------
time,phase,pos_x,pos_y,pos_z,force_x,force_y,force_z,raw_force_z,force_magnitude,energy_level,energy_scale_factor
1752933400.830389,8,0.479909,0.087468,0.179774,0.051198,-0.081692,-0.276359,-515.864624,0.292693,7.477873,1.000000
1752933400.841438,8,0.479909,0.087468,0.179774,0.021165,-0.071472,-0.257199,-515.838135,0.267783,7.477873,1.000000
1752933400.852392,8,0.479909,0.087468,0.179774,0.021165,-0.071472,-0.257199,-515.838135,0.267783,7.477853,1.000000
1752933400.862544,8,0.479909,0.087468,0.179774,0.021165,-0.071472,-0.257199,-515.838135,0.267783,7.477853,1.000000
1752933400.873402,8,0.479909,0.087468,0.179774,0.021165,-0.071472,-0.257199,-515.838135,0.267783,7.477853,1.000000
1752933400.884329,8,0.479909,0.087468,0.179774,0.021002,-0.071116,-0.266109,-515.838135,0.276247,7.477853,1.000000
1752933400.894441,8,0.479909,0.087468,0.179774,0.004367,-0.082257,-0.274026,-515.811462,0.286139,7.477853,1.000000
1752933400.905418,8,0.479909,0.087468,0.179774,0.004367,-0.082257,-0.274026,-515.811462,0.286139,7.477853,1.000000
1752933400.916338,8,0.479909,0.087468,0.179774,0.004367,-0.082257,-0.274026,-515.811462,0.286139,7.477846,1.000000
1752933400.926373,8,0.479909,0.087468,0.179774,0.004367,-0.082257,-0.274026,-515.811462,0.286139,7.477846,1.000000
1752933400.937391,8,0.479909,0.087468,0.179774,0.047582,-0.088157,-0.255101,-515.838501,0.274066,7.477846,1.000000
1752933400.948384,8,0.479909,0.087468,0.179774,0.047582,-0.088157,-0.255101,-515.838501,0.274066,7.477846,1.000000
1752933400.959354,8,0.479909,0.087468,0.179774,0.047582,-0.088157,-0.255101,-515.838501,0.274066,7.477846,1.000000
1752933400.969372,8,0.479909,0.087468,0.179774,0.047582,-0.088157,-0.255101,-515.838501,0.274066,7.477846,1.000000
1752933400.979415,8,0.479909,0.087468,0.179774,0.047582,-0.088157,-0.255101,-515.838501,0.274066,7.477846,1.000000
1752933400.989445,8,0.479909,0.087468,0.179774,0.024431,-0.089403,-0.248517,-515.811584,0.265237,7.477846,1.000000
1752933401.000395,8,0.479909,0.087468,0.179774,0.024431,-0.089403,-0.248517,-515.811584,0.265237,7.477846,1.000000
1752933401.010514,8,0.479909,0.087468,0.179774,0.024431,-0.089403,-0.248517,-515.811584,0.265237,7.477846,1.000000
1752933401.021418,8,0.479909,0.087468,0.179774,0.024431,-0.089403,-0.248517,-515.811584,0.265237,7.477846,1.000000
1752933401.032368,8,0.479909,0.087468,0.179774,0.025936,-0.103335,-0.260126,-515.824646,0.281099,7.477846,1.000000
1752933401.042381,8,0.479909,0.087468,0.179774,0.025936,-0.103335,-0.260126,-515.824646,0.281099,7.477846,1.000000
1752933401.053450,8,0.479909,0.087468,0.179774,0.025936,-0.103335,-0.260126,-515.824646,0.281099,7.477846,1.000000
1752933401.064349,8,0.479909,0.087468,0.179774,0.025936,-0.103335,-0.260126,-515.824646,0.281099,7.477846,1.000000
1752933401.075339,8,0.479909,0.087468,0.179774,0.025936,-0.103335,-0.260126,-515.824646,0.281099,7.477846,1.000000
1752933401.085394,8,0.479909,0.087468,0.179774,0.055207,-0.084449,-0.256024,-515.811707,0.275186,7.477846,1.000000
1752933401.095409,8,0.479909,0.087468,0.179774,0.055207,-0.084449,-0.256024,-515.811707,0.275186,7.477846,1.000000
1752933401.106342,8,0.479909,0.087468,0.179774,0.055207,-0.084449,-0.256024,-515.811707,0.275186,7.477846,1.000000
1752933401.117421,8,0.479909,0.087468,0.179774,0.055207,-0.084449,-0.256024,-515.811707,0.275186,7.477846,1.000000
1752933401.127424,8,0.479909,0.087468,0.179774,0.029819,-0.066340,-0.268954,-515.838318,0.278615,7.477846,1.000000
1752933401.138350,8,0.479909,0.087468,0.179774,0.029819,-0.066340,-0.268954,-515.838318,0.278615,7.477846,1.000000
1752933401.148378,8,0.479909,0.087468,0.179774,0.029819,-0.066340,-0.268954,-515.838318,0.278615,7.477836,1.000000
1752933401.159394,8,0.479909,0.087468,0.179774,0.029819,-0.066340,-0.268954,-515.838318,0.278615,7.477836,1.000000
1752933401.169398,8,0.479909,0.087468,0.179774,0.029819,-0.066340,-0.268954,-515.838318,0.278615,7.477836,1.000000
1752933401.180416,8,0.479909,0.087468,0.179774,0.020843,-0.086247,-0.266624,-515.771667,0.281001,7.477836,1.000000
1752933401.191408,8,0.479909,0.087468,0.179774,0.020843,-0.086247,-0.266624,-515.771667,0.281001,7.477836,1.000000
1752933401.202428,8,0.479909,0.087468,0.179774,0.020843,-0.086247,-0.266624,-515.771667,0.281001,7.477836,1.000000
1752933401.213393,8,0.479909,0.087468,0.179774,0.020843,-0.086247,-0.266624,-515.771667,0.281001,7.477836,1.000000
1752933401.224349,8,0.479909,0.087468,0.179774,0.031973,-0.077272,-0.260706,-515.838562,0.273790,7.477836,1.000000
1752933401.235318,8,0.479909,0.087468,0.179774,0.031973,-0.077272,-0.260706,-515.838562,0.273790,7.477836,1.000000
1752933401.245428,8,0.479909,0.087468,0.179774,0.031973,-0.077272,-0.260706,-515.838562,0.273790,7.477836,1.000000
1752933401.256316,8,0.479909,0.087468,0.179774,0.031973,-0.077272,-0.260706,-515.838562,0.273790,7.477836,1.000000
1752933401.266352,8,0.479909,0.087468,0.179774,0.031973,-0.077272,-0.260706,-515.838562,0.273790,7.477821,1.000000
1752933401.277501,8,0.479909,0.087468,0.179774,0.069219,-0.091683,-0.264496,-515.878113,0.288366,7.477821,1.000000
1752933401.288365,8,0.479909,0.087468,0.179774,0.069219,-0.091683,-0.264496,-515.878113,0.288366,7.477821,1.000000
1752933401.299324,8,0.479909,0.087468,0.179774,0.069219,-0.091683,-0.264496,-515.878113,0.288366,7.477821,1.000000
1752933401.309407,8,0.479909,0.087468,0.179774,0.069219,-0.091683,-0.264496,-515.878113,0.288366,7.477821,1.000000
1752933401.320312,8,0.479909,0.087468,0.179774,0.045097,-0.079695,-0.266919,-515.798279,0.282189,7.477821,1.000000
1752933401.330351,8,0.479909,0.087468,0.179774,0.045097,-0.079695,-0.266919,-515.798279,0.282189,7.477793,1.000000
1752933401.341393,8,0.479909,0.087468,0.179774,0.045097,-0.079695,-0.266919,-515.798279,0.282189,7.477793,1.000000
1752933401.352405,8,0.479909,0.087468,0.179774,0.045097,-0.079695,-0.266919,-515.798279,0.282189,7.477793,1.000000
1752933401.363396,8,0.479909,0.087468,0.179774,0.045097,-0.079695,-0.266919,-515.798279,0.282189,7.477793,1.000000
1752933401.373430,8,0.479909,0.087468,0.179774,0.024532,-0.079718,-0.250190,-515.797974,0.263727,7.477793,1.000000
1752933401.384394,8,0.479909,0.087468,0.179774,0.024532,-0.079718,-0.250190,-515.797974,0.263727,7.477793,1.000000
1752933401.394397,8,0.479909,0.087468,0.179774,0.024532,-0.079718,-0.250190,-515.797974,0.263727,7.477793,1.000000
1752933401.405386,8,0.479909,0.087468,0.179774,0.024532,-0.079718,-0.250190,-515.797974,0.263727,7.477793,1.000000
1752933401.415400,8,0.479909,0.087468,0.179774,0.025081,-0.072981,-0.260650,-515.837891,0.271834,7.477793,1.000000
1752933401.426357,8,0.479909,0.087468,0.179774,0.025081,-0.072981,-0.260650,-515.837891,0.271834,7.477786,1.000000
1752933401.437349,8,0.479909,0.087468,0.179774,0.025081,-0.072981,-0.260650,-515.837891,0.271834,7.477786,1.000000
1752933401.448344,8,0.479909,0.087468,0.179774,0.025081,-0.072981,-0.260650,-515.837891,0.271834,7.477786,1.000000
1752933401.458351,8,0.479909,0.087468,0.179774,0.025081,-0.072981,-0.260650,-515.837891,0.271834,7.477786,1.000000
1752933401.469352,8,0.479909,0.087468,0.179774,0.033004,-0.100882,-0.249115,-515.851929,0.270785,7.477786,1.000000
1752933401.479452,8,0.479909,0.087468,0.179774,0.033004,-0.100882,-0.249115,-515.851929,0.270785,7.477750,1.000000
1752933401.490381,8,0.479909,0.087468,0.179774,0.033004,-0.100882,-0.249115,-515.851929,0.270785,7.477750,1.000000
1752933401.500390,8,0.479909,0.087468,0.179774,0.033004,-0.100882,-0.249115,-515.851929,0.270785,7.477750,1.000000
1752933401.511417,8,0.479909,0.087468,0.179774,0.056442,-0.082880,-0.245003,-515.771790,0.264728,7.477750,1.000000
1752933401.522369,8,0.479909,0.087468,0.179774,0.056442,-0.082880,-0.245003,-515.771790,0.264728,7.477750,1.000000
1752933401.532382,8,0.479909,0.087468,0.179774,0.056442,-0.082880,-0.245003,-515.771790,0.264728,7.477750,1.000000
1752933401.543473,8,0.479909,0.087468,0.179774,0.056442,-0.082880,-0.245003,-515.771790,0.264728,7.477731,1.000000
1752933401.554368,8,0.479909,0.087468,0.179774,0.056442,-0.082880,-0.245003,-515.771790,0.264728,7.477731,1.000000
1752933401.565367,8,0.479909,0.087468,0.179774,0.045064,-0.090036,-0.248047,-515.785217,0.267703,7.477731,1.000000
1752933401.576350,8,0.479909,0.087468,0.179774,0.045064,-0.090036,-0.248047,-515.785217,0.267703,7.477731,1.000000
1752933401.586351,8,0.479909,0.087468,0.179774,0.045064,-0.090036,-0.248047,-515.785217,0.267703,7.477731,1.000000
1752933401.597365,8,0.479909,0.087468,0.179774,0.045064,-0.090036,-0.248047,-515.785217,0.267703,7.477731,1.000000
1752933401.607380,8,0.479909,0.087468,0.179774,0.034824,-0.072038,-0.253455,-515.824890,0.265785,7.477731,1.000000
1752933401.617407,8,0.479909,0.087468,0.179774,0.034824,-0.072038,-0.253455,-515.824890,0.265785,7.477731,1.000000
1752933401.627459,8,0.479909,0.087468,0.179774,0.034824,-0.072038,-0.253455,-515.824890,0.265785,7.477731,1.000000
1752933401.638336,8,0.479909,0.087468,0.179774,0.034824,-0.072038,-0.253455,-515.824890,0.265785,7.477731,1.000000
1752933401.649424,8,0.479909,0.087468,0.179774,0.034824,-0.072038,-0.253455,-515.824890,0.265785,7.477731,1.000000
1752933401.660443,8,0.479909,0.087468,0.179774,0.053297,-0.087307,-0.246345,-515.838074,0.266738,7.477701,1.000000
1752933401.671362,8,0.479909,0.087468,0.179774,0.053297,-0.087307,-0.246345,-515.838074,0.266738,7.477701,1.000000
1752933401.682340,8,0.479909,0.087468,0.179774,0.053297,-0.087307,-0.246345,-515.838074,0.266738,7.477701,1.000000
1752933401.692341,8,0.479909,0.087468,0.179774,0.053297,-0.087307,-0.246345,-515.838074,0.266738,7.477701,1.000000
1752933401.702368,8,0.479909,0.087468,0.179774,0.051902,-0.087761,-0.240490,-515.824524,0.261211,7.477701,1.000000
1752933401.712390,8,0.479909,0.087468,0.179774,0.051902,-0.087761,-0.240490,-515.824524,0.261211,7.477701,1.000000
1752933401.722394,8,0.479909,0.087468,0.179774,0.051902,-0.087761,-0.240490,-515.824524,0.261211,7.477701,1.000000
1752933401.733353,8,0.479909,0.087468,0.179774,0.051902,-0.087761,-0.240490,-515.824524,0.261211,7.477701,1.000000
1752933401.743361,8,0.479909,0.087468,0.179774,0.051902,-0.087761,-0.240490,-515.824524,0.261211,7.477701,1.000000
1752933401.754318,8,0.479909,0.087468,0.179774,0.012738,-0.081788,-0.263962,-515.785400,0.276636,7.477701,1.000000
1752933401.764394,8,0.479909,0.087468,0.179774,0.012738,-0.081788,-0.263962,-515.785400,0.276636,7.477701,1.000000
1752933401.775321,8,0.479909,0.087468,0.179774,0.012738,-0.081788,-0.263962,-515.785400,0.276636,7.477701,1.000000
1752933401.785410,8,0.479909,0.087468,0.179774,0.012738,-0.081788,-0.263962,-515.785400,0.276636,7.477683,1.000000
1752933401.795452,8,0.479909,0.087468,0.179774,0.012738,-0.081788,-0.263962,-515.785400,0.276636,7.477683,1.000000
1752933401.806369,8,0.479909,0.087468,0.179774,0.051687,-0.076238,-0.257569,-515.838562,0.273543,7.477683,1.000000
1752933401.817362,8,0.479909,0.087468,0.179774,0.051687,-0.076238,-0.257569,-515.838562,0.273543,7.477683,1.000000
1752933401.827521,8,0.479909,0.087468,0.179774,0.051687,-0.076238,-0.257569,-515.838562,0.273543,7.477683,1.000000
1752933401.838342,8,0.479909,0.087468,0.179774,0.051687,-0.076238,-0.257569,-515.838562,0.273543,7.477683,1.000000
1752933401.849402,8,0.479909,0.087468,0.179774,0.039831,-0.062651,-0.249394,-515.811523,0.260210,7.477683,1.000000
1752933401.860436,8,0.479909,0.087468,0.179774,0.039831,-0.062651,-0.249394,-515.811523,0.260210,7.477683,1.000000
1752933401.871367,8,0.479909,0.087468,0.179774,0.039831,-0.062651,-0.249394,-515.811523,0.260210,7.477663,1.000000
1752933401.882349,8,0.479909,0.087468,0.179774,0.039831,-0.062651,-0.249394,-515.811523,0.260210,7.477663,1.000000
1752933401.892400,8,0.479909,0.087468,0.179774,0.039831,-0.062651,-0.249394,-515.811523,0.260210,7.477663,1.000000
1752933401.903389,8,0.479909,0.087468,0.179774,0.033404,-0.091171,-0.252866,-515.837952,0.270867,7.477654,1.000000
1752933401.914348,8,0.479909,0.087468,0.179774,0.033404,-0.091171,-0.252866,-515.837952,0.270867,7.477654,1.000000
1752933401.925367,8,0.479909,0.087468,0.179774,0.033404,-0.091171,-0.252866,-515.837952,0.270867,7.477654,1.000000
1752933401.936318,8,0.479909,0.087468,0.179774,0.033404,-0.091171,-0.252866,-515.837952,0.270867,7.477646,1.000000
1752933401.947377,8,0.479909,0.087468,0.179774,0.023510,-0.066057,-0.248305,-515.811218,0.258015,7.477646,1.000000
1752933401.958306,8,0.479909,0.087468,0.179774,0.023510,-0.066057,-0.248305,-515.811218,0.258015,7.477624,1.000000
1752933401.969321,8,0.479909,0.087468,0.179774,0.023510,-0.066057,-0.248305,-515.811218,0.258015,7.477624,1.000000
1752933401.979356,8,0.479909,0.087468,0.179774,0.023510,-0.066057,-0.248305,-515.811218,0.258015,7.477624,1.000000
1752933401.989416,8,0.479909,0.087468,0.179774,0.013241,-0.051788,-0.261574,-515.851440,0.266980,7.477624,1.000000
1752933402.000304,8,0.479909,0.087468,0.179774,0.013241,-0.051788,-0.261574,-515.851440,0.266980,7.477624,1.000000
1752933402.010426,8,0.479909,0.087468,0.179774,0.013241,-0.051788,-0.261574,-515.851440,0.266980,7.477624,1.000000
1752933402.021405,8,0.479909,0.087468,0.179774,0.013241,-0.051788,-0.261574,-515.851440,0.266980,7.477617,1.000000
1752933402.031414,8,0.479909,0.087468,0.179774,0.013241,-0.051788,-0.261574,-515.851440,0.266980,7.477617,1.000000
1752933402.042359,8,0.479909,0.087468,0.179774,0.045273,-0.061107,-0.258504,-515.811707,0.269459,7.477617,1.000000
1752933402.053387,8,0.479909,0.087468,0.179774,0.045273,-0.061107,-0.258504,-515.811707,0.269459,7.477607,1.000000
1752933402.063407,8,0.479909,0.087468,0.179774,0.045273,-0.061107,-0.258504,-515.811707,0.269459,7.477607,1.000000
1752933402.074357,8,0.479909,0.087468,0.179774,0.045273,-0.061107,-0.258504,-515.811707,0.269459,7.477607,1.000000
1752933402.085372,8,0.479909,0.087468,0.179774,0.048658,-0.073799,-0.260702,-515.785156,0.275281,7.477599,1.000000
1752933402.096339,8,0.479909,0.087468,0.179774,0.048658,-0.073799,-0.260702,-515.785156,0.275281,7.477599,1.000000
1752933402.107387,8,0.479909,0.087468,0.179774,0.048658,-0.073799,-0.260702,-515.785156,0.275281,7.477596,1.000000
1752933402.118345,8,0.479909,0.087468,0.179774,0.048658,-0.073799,-0.260702,-515.785156,0.275281,7.477596,1.000000
1752933402.129424,8,0.479909,0.087468,0.179774,0.048658,-0.073799,-0.260702,-515.785156,0.275281,7.477596,1.000000
1752933402.140359,8,0.479909,0.087468,0.179774,0.037320,-0.059598,-0.256380,-515.851868,0.265848,7.477550,1.000000
1752933402.151328,8,0.479909,0.087468,0.179774,0.037320,-0.059598,-0.256380,-515.851868,0.265848,7.477550,1.000000
1752933402.161393,8,0.479909,0.087468,0.179774,0.037320,-0.059598,-0.256380,-515.851868,0.265848,7.477550,1.000000
1752933402.172336,8,0.479909,0.087468,0.179774,0.037320,-0.059598,-0.256380,-515.851868,0.265848,7.477533,1.000000
1752933402.182349,8,0.479909,0.087468,0.179774,0.045882,-0.073324,-0.246167,-515.811279,0.260921,7.477533,1.000000
1752933402.193398,8,0.479909,0.087468,0.179774,0.045882,-0.073324,-0.246167,-515.811279,0.260921,7.477533,1.000000
1752933402.204314,8,0.479909,0.087468,0.179774,0.045882,-0.073324,-0.246167,-515.811279,0.260921,7.477526,1.000000
1752933402.214355,8,0.479909,0.087468,0.179774,0.045882,-0.073324,-0.246167,-515.811279,0.260921,7.477526,1.000000
1752933402.225369,8,0.479909,0.087468,0.179774,0.045882,-0.073324,-0.246167,-515.811279,0.260921,7.477526,1.000000
1752933402.236307,8,0.479909,0.087468,0.179774,0.039197,-0.057170,-0.243349,-515.838135,0.253029,7.477517,1.000000
1752933402.246338,8,0.479909,0.087468,0.179774,0.039197,-0.057170,-0.243349,-515.838135,0.253029,7.477517,1.000000
1752933402.256372,8,0.479909,0.087468,0.179774,0.039197,-0.057170,-0.243349,-515.838135,0.253029,7.477504,1.000000
1752933402.267350,8,0.479909,0.087468,0.179774,0.039197,-0.057170,-0.243349,-515.838135,0.253029,7.477504,1.000000
1752933402.277404,8,0.479909,0.087468,0.179774,0.071731,-0.094198,-0.245616,-515.811584,0.272664,7.477504,1.000000
1752933402.288334,8,0.479909,0.087468,0.179774,0.071731,-0.094198,-0.245616,-515.811584,0.272664,7.477474,1.000000
1752933402.298337,8,0.479909,0.087468,0.179774,0.071731,-0.094198,-0.245616,-515.811584,0.272664,7.477474,1.000000
1752933402.308348,8,0.479909,0.087468,0.179774,0.071731,-0.094198,-0.245616,-515.811584,0.272664,7.477474,1.000000
1752933402.318362,8,0.479909,0.087468,0.179774,0.071731,-0.094198,-0.245616,-515.811584,0.272664,7.477466,1.000000
1752933402.328384,8,0.479909,0.087468,0.179774,0.073046,-0.072720,-0.235936,-515.824585,0.257468,7.477466,1.000000
1752933402.339428,8,0.479909,0.087468,0.179774,0.073046,-0.072720,-0.235936,-515.824585,0.257468,7.477466,1.000000
1752933402.350333,8,0.479909,0.087468,0.179774,0.073046,-0.072720,-0.235936,-515.824585,0.257468,7.477466,1.000000
1752933402.361402,8,0.479909,0.087468,0.179774,0.073046,-0.072720,-0.235936,-515.824585,0.257468,7.477466,1.000000
1752933402.372422,8,0.479909,0.087468,0.179774,0.060061,-0.093688,-0.236156,-515.798279,0.261064,7.477466,1.000000
1752933402.383315,8,0.479909,0.087468,0.179774,0.060061,-0.093688,-0.236156,-515.824585,0.261064,7.477463,1.000000
1752933402.393431,8,0.479909,0.087468,0.179774,0.060061,-0.093688,-0.236156,-515.824585,0.261064,7.477463,1.000000
1752933402.404324,8,0.479909,0.087468,0.179774,0.060061,-0.093688,-0.236156,-515.824585,0.261064,7.477463,1.000000
1752933402.415302,8,0.479909,0.087468,0.179774,0.060061,-0.093688,-0.236156,-515.824585,0.261064,7.477457,1.000000
1752933402.425348,8,0.479909,0.087468,0.179774,0.036516,-0.068489,-0.243564,-515.811462,0.255632,7.477457,1.000000
1752933402.435372,8,0.479909,0.087468,0.179774,0.036516,-0.068489,-0.243564,-515.811462,0.255632,7.477457,1.000000
1752933402.446309,8,0.479909,0.087468,0.179774,0.036516,-0.068489,-0.243564,-515.811462,0.255632,7.477425,1.000000
1752933402.456312,8,0.479909,0.087468,0.179774,0.036516,-0.068489,-0.243564,-515.811462,0.255632,7.477425,1.000000
1752933402.466444,8,0.479909,0.087468,0.179774,0.036516,-0.068489,-0.243564,-515.811462,0.255632,7.477388,1.000000
1752933402.477506,8,0.479909,0.087468,0.179774,0.023298,-0.099671,-0.243355,-515.838562,0.264005,7.477388,1.000000
1752933402.488369,8,0.479909,0.087468,0.179774,0.023298,-0.099671,-0.243355,-515.838562,0.264005,7.477388,1.000000
1752933402.498535,8,0.479909,0.087468,0.179774,0.023298,-0.099671,-0.243355,-515.838562,0.264005,7.477376,1.000000
1752933402.509410,8,0.479909,0.087467,0.179774,0.023298,-0.099671,-0.243355,-515.838562,0.264005,7.477376,1.000000
1752933402.520365,8,0.479909,0.087466,0.179774,0.028229,-0.063551,-0.254885,-515.838257,0.264201,7.477376,1.000000
1752933402.530644,8,0.479909,0.087465,0.179774,0.028229,-0.063551,-0.254885,-515.838257,0.264201,7.477373,1.000000
1752933402.541327,8,0.479909,0.087464,0.179774,0.028229,-0.063551,-0.254885,-515.838257,0.264201,7.477373,1.000000
1752933402.551369,8,0.479909,0.087462,0.179774,0.028229,-0.063551,-0.254885,-515.838257,0.264201,7.477373,1.000000
1752933402.562495,8,0.479909,0.087460,0.179774,0.028229,-0.063551,-0.254885,-515.838257,0.264201,7.477373,1.000000
1752933402.573335,8,0.479909,0.087458,0.179774,0.053846,-0.048527,-0.230781,-515.771484,0.241897,7.477373,1.000000
1752933402.584344,8,0.479909,0.087456,0.179774,0.053846,-0.048527,-0.230781,-515.771484,0.241897,7.477373,1.000000
1752933402.594520,8,0.479909,0.087453,0.179774,0.053846,-0.048527,-0.230781,-515.771484,0.241897,7.477373,1.000000
1752933402.605299,8,0.479909,0.087450,0.179774,0.053846,-0.048527,-0.230781,-515.771484,0.241897,7.477373,1.000000
1752933402.615373,8,0.479909,0.087447,0.179774,0.042815,-0.050361,-0.243271,-515.771484,0.252092,7.477373,1.000000
1752933402.626315,8,0.479909,0.087443,0.179774,0.042815,-0.050361,-0.243271,-515.771484,0.252092,7.477373,1.000000
1752933402.637301,8,0.479909,0.087439,0.179774,0.042815,-0.050361,-0.243271,-515.771484,0.252092,7.477373,1.000000
1752933402.647315,8,0.479909,0.087436,0.179774,0.042815,-0.050361,-0.243271,-515.771484,0.252092,7.477374,1.000000
1752933402.657376,8,0.479909,0.087432,0.179774,0.042815,-0.050361,-0.243271,-515.771484,0.252092,7.477374,1.000000
1752933402.668340,8,0.479909,0.087427,0.179774,0.058834,-0.075790,-0.250052,-515.797913,0.267827,7.477374,1.000000
1752933402.678356,8,0.479909,0.087423,0.179774,0.058834,-0.075790,-0.250052,-515.797913,0.267827,7.477374,1.000000
1752933402.689344,8,0.479909,0.087417,0.179774,0.058834,-0.075790,-0.250052,-515.797913,0.267827,7.477374,1.000000
1752933402.700310,8,0.479909,0.087412,0.179774,0.058834,-0.075790,-0.250052,-515.797913,0.267827,7.477374,1.000000
1752933402.710588,8,0.479909,0.087407,0.179774,0.050096,-0.050425,-0.244442,-515.824646,0.254566,7.477374,1.000000
1752933402.721312,8,0.479909,0.087401,0.179774,0.050096,-0.050425,-0.244442,-515.824646,0.254566,7.477374,1.000000
1752933402.731412,8,0.479909,0.087395,0.179774,0.050096,-0.050425,-0.244442,-515.824646,0.254566,7.477374,1.000000
1752933402.742319,8,0.479909,0.087388,0.179774,0.050096,-0.050425,-0.244442,-515.824646,0.254566,7.477362,1.000000
1752933402.753325,8,0.479909,0.087382,0.179774,0.050096,-0.050425,-0.244442,-515.824646,0.254566,7.477362,1.000000
