# 实验开始时间: 0.056000 秒
# 本地时间: 20250506_151001
# 控制阶段说明: 0=APPROACH, 1=CONTACT, 2=CIRCULAR
# 软块物理属性: 杨氏模量=1000.000000Pa, 泊松比=0.450000
# 目标力: 10.000000N
# ---------------------------------------
time,phase,pos_x,pos_y,pos_z,force_x,force_y,force_z,force_magnitude,depth,target_force
2.603000,1,0.312106,0.002715,0.520997,0.000000,0.000000,1.000000,1.000000,-0.015997,10.000000
2.613000,1,0.312104,0.002714,0.520999,0.000000,0.000000,1.000000,1.000000,-0.015999,10.000000
2.623000,1,0.312109,0.002723,0.521001,0.000000,0.000000,1.000000,1.000000,-0.016001,10.000000
2.633000,1,0.312106,0.002723,0.521000,0.000000,0.000000,1.000000,1.000000,-0.016000,10.000000
2.643000,1,0.312107,0.002726,0.521000,0.000000,0.000000,1.000000,1.000000,-0.016000,10.000000
2.653000,1,0.312106,0.002727,0.520997,0.000000,0.000000,1.000000,1.000000,-0.015997,10.000000
2.663000,1,0.312106,0.002734,0.521002,0.000000,0.000000,1.000000,1.000000,-0.016002,10.000000
2.673000,1,0.312107,0.002734,0.520996,0.000000,0.000000,1.000000,1.000000,-0.015996,10.000000
2.683000,1,0.312104,0.002733,0.520999,0.000000,0.000000,1.000000,1.000000,-0.015999,10.000000
2.693000,1,0.312109,0.002741,0.521000,0.000000,0.000000,1.000000,1.000000,-0.016000,10.000000
2.703000,1,0.312106,0.002741,0.520999,0.000000,0.000000,1.000000,1.000000,-0.015999,10.000000
2.713000,1,0.312107,0.002744,0.520999,0.000000,0.000000,1.000000,1.000000,-0.015999,10.000000
2.723000,1,0.312107,0.002745,0.520996,0.000000,0.000000,1.000000,1.000000,-0.015996,10.000000
2.733000,1,0.312107,0.002751,0.521001,0.000000,0.000000,1.000000,1.000000,-0.016001,10.000000
2.743000,1,0.312107,0.002752,0.520995,0.000000,0.000000,1.000000,1.000000,-0.015995,10.000000
2.753000,1,0.312105,0.002750,0.520998,0.000000,0.000000,1.000000,1.000000,-0.015998,10.000000
2.763000,1,0.312110,0.002758,0.520999,0.000000,0.000000,1.000000,1.000000,-0.015999,10.000000
2.773000,1,0.312107,0.002758,0.520998,0.000000,0.000000,1.000000,1.000000,-0.015998,10.000000
2.783000,1,0.312108,0.002760,0.520998,0.000000,0.000000,1.000000,1.000000,-0.015998,10.000000
2.793000,1,0.312107,0.002762,0.520995,0.000000,0.000000,1.000000,1.000000,-0.015995,10.000000
2.803000,1,0.312107,0.002768,0.521000,0.000000,0.000000,1.000000,1.000000,-0.016000,10.000000
2.813000,1,0.312108,0.002768,0.520995,0.000000,0.000000,1.000000,1.000000,-0.015995,10.000000
2.823000,1,0.312105,0.002767,0.520997,0.000000,0.000000,1.000000,1.000000,-0.015997,10.000000
2.833000,1,0.312110,0.002774,0.520998,0.000000,0.000000,1.000000,1.000000,-0.015998,10.000000
2.843000,1,0.312107,0.002774,0.520998,0.000000,0.000000,1.000000,1.000000,-0.015998,10.000000
2.853000,1,0.312109,0.002776,0.520998,0.000000,0.000000,1.000000,1.000000,-0.015998,10.000000
2.863000,1,0.312108,0.002777,0.520994,0.000000,0.000000,1.000000,1.000000,-0.015994,10.000000
2.873000,1,0.312108,0.002783,0.520999,0.000000,0.000000,1.000000,1.000000,-0.015999,10.000000
2.883000,1,0.312108,0.002783,0.520994,0.000000,0.000000,1.000000,1.000000,-0.015994,10.000000
2.893000,1,0.312106,0.002781,0.520996,0.000000,0.000000,1.000000,1.000000,-0.015996,10.000000
2.903000,1,0.312111,0.002789,0.520998,0.000000,0.000000,1.000000,1.000000,-0.015998,10.000000
2.913000,1,0.312108,0.002788,0.520997,0.000000,0.000000,1.000000,1.000000,-0.015997,10.000000
2.923000,1,0.312109,0.002791,0.520997,0.000000,0.000000,1.000000,1.000000,-0.015997,10.000000
2.933000,1,0.312108,0.002791,0.520994,0.000000,0.000000,1.000000,1.000000,-0.015994,10.000000
2.943000,1,0.312108,0.002797,0.520999,0.000000,0.000000,1.000000,1.000000,-0.015999,10.000000
2.953000,1,0.312109,0.002797,0.520993,0.000000,0.000000,1.000000,1.000000,-0.015993,10.000000
2.963000,1,0.312106,0.002795,0.520996,0.000000,0.000000,1.000000,1.000000,-0.015996,10.000000
2.973000,1,0.312111,0.002803,0.520997,0.000000,0.000000,1.000000,1.000000,-0.015997,10.000000
2.983000,1,0.312108,0.002802,0.520996,0.000000,0.000000,1.000000,1.000000,-0.015996,10.000000
2.993000,1,0.312110,0.002804,0.520996,0.000000,0.000000,1.000000,1.000000,-0.015996,10.000000
3.003000,1,0.312109,0.002805,0.520993,0.000000,0.000000,1.000000,1.000000,-0.015993,10.000000
3.013000,1,0.312109,0.002810,0.520998,0.000000,0.000000,1.000000,1.000000,-0.015998,10.000000
3.023000,1,0.312109,0.002810,0.520993,0.000000,0.000000,1.000000,1.000000,-0.015993,10.000000
3.033000,1,0.312107,0.002808,0.520995,0.000000,0.000000,1.000000,1.000000,-0.015995,10.000000
3.043000,1,0.312112,0.002815,0.520997,0.000000,0.000000,1.000000,1.000000,-0.015997,10.000000
3.053000,1,0.312109,0.002814,0.520996,0.000000,0.000000,1.000000,1.000000,-0.015996,10.000000
3.063000,1,0.312110,0.002816,0.520996,0.000000,0.000000,1.000000,1.000000,-0.015996,10.000000
3.073000,2,0.312112,0.002749,0.520990,0.000000,0.000000,2.480248,2.480248,-0.015990,10.000000
3.083000,2,0.312113,0.002541,0.520991,0.000000,0.000000,6.321795,6.321795,-0.015991,10.000000
3.093000,2,0.312116,0.002196,0.520982,0.000000,0.000000,9.080772,9.080772,-0.015982,10.000000
3.103000,2,0.312124,0.001731,0.520978,0.000000,0.000000,10.280328,10.280328,-0.015978,10.000000
3.113000,2,0.312122,0.001148,0.520979,0.000000,0.000000,10.644276,10.644276,-0.015979,10.000000
3.123000,2,0.312126,0.000451,0.520974,0.000000,0.000000,10.555688,10.555688,-0.015974,10.000000
3.133000,2,0.312130,-0.000345,0.520978,0.000000,0.000000,10.612416,10.612416,-0.015978,10.000000
3.143000,2,0.312132,-0.001257,0.520975,0.000000,0.000000,10.830361,10.830361,-0.015975,10.000000
3.153000,2,0.312142,-0.002254,0.520974,0.000000,0.000000,10.608064,10.608064,-0.015974,10.000000
3.163000,2,0.312144,-0.003354,0.520973,0.000000,0.000000,10.778960,10.778960,-0.015973,10.000000
3.173000,2,0.312148,-0.004543,0.520968,0.000000,0.000000,10.532556,10.532556,-0.015968,10.000000
3.183000,2,0.312153,-0.005815,0.520963,0.000000,0.000000,10.733220,10.733220,-0.015963,10.000000
3.193000,2,0.312151,-0.007170,0.520966,0.000000,0.000000,10.786213,10.786213,-0.015966,10.000000
3.203000,2,0.312157,-0.008594,0.520969,0.000000,0.000000,10.610088,10.610088,-0.015969,10.000000
3.213000,2,0.312153,-0.010097,0.520969,0.000000,0.000000,10.792278,10.792278,-0.015969,10.000000
3.223000,2,0.312151,-0.011666,0.520965,0.000000,0.000000,10.555037,10.555037,-0.015965,10.000000
3.233000,2,0.312148,-0.013295,0.520962,0.000000,0.000000,10.754092,10.754092,-0.015962,10.000000
3.243000,2,0.312140,-0.014985,0.520967,0.000000,0.000000,10.807157,10.807157,-0.015967,10.000000
3.253000,2,0.312138,-0.016722,0.520971,0.000000,0.000000,10.633754,10.633754,-0.015971,10.000000
3.263000,2,0.312125,-0.018516,0.520972,0.000000,0.000000,10.727578,10.727578,-0.015972,10.000000
3.273000,2,0.312115,-0.020351,0.520974,0.000000,0.000000,10.812753,10.812753,-0.015974,10.000000
3.283000,2,0.312102,-0.022229,0.520974,0.000000,0.000000,10.575263,10.575263,-0.015974,10.000000
3.293000,2,0.312087,-0.024139,0.520982,0.000000,0.000000,10.670593,10.670593,-0.015982,10.000000
3.303000,2,0.312071,-0.026087,0.520980,0.000000,0.000000,10.752332,10.752332,-0.015980,10.000000
3.313000,2,0.312050,-0.028064,0.520986,0.000000,0.000000,10.828244,10.828244,-0.015986,10.000000
3.323000,2,0.312034,-0.030058,0.520993,0.000000,0.000000,10.656213,10.656213,-0.015993,10.000000
3.333000,2,0.312008,-0.032080,0.520996,0.000000,0.000000,10.741637,10.741637,-0.015996,10.000000
3.343000,2,0.311982,-0.034114,0.521001,0.000000,0.000000,10.816461,10.816461,-0.016001,10.000000
3.353000,2,0.311950,-0.036163,0.521003,0.000000,0.000000,10.577493,10.577493,-0.016003,10.000000
3.363000,2,0.311912,-0.038216,0.521012,0.000000,0.000000,10.667032,10.667032,-0.016012,10.000000
3.373000,2,0.311865,-0.040279,0.521012,0.000000,0.000000,10.738657,10.738657,-0.016012,10.000000
3.383000,2,0.311806,-0.042346,0.521018,0.000000,0.000000,10.816147,10.816147,-0.016018,10.000000
3.393000,2,0.311744,-0.044402,0.521025,0.000000,0.000000,10.626971,10.626971,-0.016025,10.000000
3.403000,2,0.311661,-0.046460,0.521028,0.000000,0.000000,10.709998,10.709998,-0.016028,10.000000
3.413000,2,0.311570,-0.048507,0.521031,0.000000,0.000000,10.779195,10.779195,-0.016031,10.000000
3.423000,2,0.311463,-0.050543,0.521032,0.000000,0.000000,10.528448,10.528448,-0.016032,10.000000
3.433000,2,0.311342,-0.052558,0.521040,0.000000,0.000000,10.608974,10.608974,-0.016040,10.000000
3.443000,2,0.311204,-0.054559,0.521037,0.000000,0.000000,10.677021,10.677021,-0.016037,10.000000
3.453000,2,0.311047,-0.056539,0.521042,0.000000,0.000000,10.742582,10.742582,-0.016042,10.000000
3.463000,2,0.310879,-0.058485,0.521046,0.000000,0.000000,10.545402,10.545402,-0.016046,10.000000
3.473000,2,0.310683,-0.060409,0.521048,0.000000,0.000000,10.621254,10.621254,-0.016048,10.000000
3.483000,2,0.310471,-0.062296,0.521050,0.000000,0.000000,10.836646,10.836646,-0.016050,10.000000
3.493000,2,0.310236,-0.064148,0.521049,0.000000,0.000000,10.380486,10.380486,-0.016049,10.000000
3.503000,2,0.309981,-0.065955,0.521055,0.000000,0.000000,10.186729,10.186729,-0.016055,10.000000
3.513000,2,0.309702,-0.067724,0.521052,0.000000,0.000000,10.244087,10.244087,-0.016052,10.000000
3.523000,2,0.309397,-0.069447,0.521055,0.000000,0.000000,10.305802,10.305802,-0.016055,10.000000
3.533000,2,0.309076,-0.071111,0.521058,0.000000,0.000000,10.156972,10.156972,-0.016058,10.000000
3.543000,2,0.308721,-0.072727,0.521058,0.000000,0.000000,10.227910,10.227910,-0.016058,10.000000
3.553000,2,0.308344,-0.074282,0.521059,0.000000,0.000000,10.284001,10.284001,-0.016059,10.000000
3.563000,2,0.307940,-0.075777,0.521057,0.000000,0.000000,10.119712,10.119712,-0.016057,10.000000
3.573000,2,0.307511,-0.077202,0.521063,0.000000,0.000000,10.191860,10.191860,-0.016063,10.000000
3.583000,2,0.307054,-0.078562,0.521058,0.000000,0.000000,10.243053,10.243053,-0.016058,10.000000
3.593000,2,0.306568,-0.079852,0.521060,0.000000,0.000000,10.306016,10.306016,-0.016060,10.000000
3.603000,2,0.306062,-0.081057,0.521062,0.000000,0.000000,10.109277,10.109277,-0.016062,10.000000
3.613000,2,0.305520,-0.082188,0.521062,0.000000,0.000000,10.479757,10.479757,-0.016062,10.000000
3.623000,2,0.304954,-0.083234,0.521061,0.000000,0.000000,10.270671,10.270671,-0.016061,10.000000
3.633000,2,0.304359,-0.084194,0.521058,0.000000,0.000000,10.030101,10.030101,-0.016058,10.000000
3.643000,2,0.303739,-0.085056,0.521062,0.000000,0.000000,10.469906,10.469906,-0.016062,10.000000
3.653000,2,0.303090,-0.085830,0.521057,0.000000,0.000000,10.241059,10.241059,-0.016057,10.000000
3.663000,2,0.302413,-0.086507,0.521059,0.000000,0.000000,10.310420,10.310420,-0.016059,10.000000
3.673000,2,0.301718,-0.087074,0.521060,0.000000,0.000000,10.155833,10.155833,-0.016060,10.000000
3.683000,2,0.300988,-0.087543,0.521059,0.000000,0.000000,10.229012,10.229012,-0.016059,10.000000
3.693000,2,0.300238,-0.087900,0.521059,0.000000,0.000000,10.297975,10.297975,-0.016059,10.000000
3.703000,2,0.299461,-0.088148,0.521056,0.000000,0.000000,10.076420,10.076420,-0.016056,10.000000
3.713000,2,0.298663,-0.088277,0.521060,0.000000,0.000000,10.162476,10.162476,-0.016060,10.000000
3.723000,2,0.297838,-0.088325,0.521053,0.000000,0.000000,10.201332,10.201332,-0.016053,10.000000
3.733000,2,0.296981,-0.088336,0.521051,0.000000,0.000000,10.271403,10.271403,-0.016051,10.000000
3.743000,2,0.296103,-0.088315,0.521047,0.000000,0.000000,10.132904,10.132904,-0.016047,10.000000
3.753000,2,0.295185,-0.088277,0.521040,0.000000,0.000000,10.215321,10.215321,-0.016040,10.000000
3.763000,2,0.294242,-0.088202,0.521035,0.000000,0.000000,10.304935,10.304935,-0.016035,10.000000
3.773000,2,0.293269,-0.088084,0.521027,0.000000,0.000000,10.103839,10.103839,-0.016027,10.000000
3.783000,2,0.292272,-0.087909,0.521026,0.000000,0.000000,10.201976,10.201976,-0.016026,10.000000
3.793000,2,0.291251,-0.087679,0.521016,0.000000,0.000000,10.272308,10.272308,-0.016016,10.000000
3.803000,2,0.290207,-0.087385,0.521013,0.000000,0.000000,10.363232,10.363232,-0.016013,10.000000
3.813000,2,0.289153,-0.087011,0.521011,0.000000,0.000000,10.257551,10.257551,-0.016011,10.000000
3.823000,2,0.288077,-0.086566,0.521006,0.000000,0.000000,10.281646,10.281646,-0.016006,10.000000
3.833000,2,0.286991,-0.086036,0.521003,0.000000,0.000000,10.391052,10.391052,-0.016003,10.000000
3.843000,2,0.285895,-0.085421,0.520997,0.000000,0.000000,10.177557,10.177557,-0.015997,10.000000
3.853000,2,0.284793,-0.084711,0.520998,0.000000,0.000000,10.622667,10.622667,-0.015998,10.000000
3.863000,2,0.283684,-0.083913,0.520996,0.000000,0.000000,10.825102,10.825102,-0.015996,10.000000
3.873000,2,0.282582,-0.083014,0.520991,0.000000,0.000000,10.079945,10.079945,-0.015991,10.000000
3.883000,2,0.281470,-0.082024,0.520989,0.000000,0.000000,10.221811,10.221811,-0.015989,10.000000
3.893000,2,0.280371,-0.080932,0.520988,0.000000,0.000000,10.179634,10.179634,-0.015988,10.000000
3.903000,2,0.279265,-0.079742,0.520990,0.000000,0.000000,10.560516,10.560516,-0.015990,10.000000
3.913000,2,0.278172,-0.078450,0.520987,0.000000,0.000000,10.527600,10.527600,-0.015987,10.000000
3.923000,2,0.277088,-0.077055,0.520985,0.000000,0.000000,10.668058,10.668058,-0.015985,10.000000
3.933000,2,0.276008,-0.075559,0.520993,0.000000,0.000000,10.608309,10.608309,-0.015993,10.000000
3.943000,2,0.274937,-0.073973,0.520992,0.000000,0.000000,10.127006,10.127006,-0.015992,10.000000
3.953000,2,0.273888,-0.072286,0.520990,0.000000,0.000000,10.256750,10.256750,-0.015990,10.000000
3.963000,2,0.272848,-0.070505,0.520999,0.000000,0.000000,10.194027,10.194027,-0.015999,10.000000
3.973000,2,0.271821,-0.068642,0.520999,0.000000,0.000000,10.230734,10.230734,-0.015999,10.000000
3.983000,2,0.270820,-0.066687,0.520999,0.000000,0.000000,10.627278,10.627278,-0.015999,10.000000
3.993000,2,0.269830,-0.064648,0.521009,0.000000,0.000000,10.564567,10.564567,-0.016009,10.000000
4.003000,2,0.268864,-0.062534,0.521012,0.000000,0.000000,10.580574,10.580574,-0.016012,10.000000
4.013000,2,0.267912,-0.060350,0.521015,0.000000,0.000000,10.701329,10.701329,-0.016015,10.000000
4.023000,2,0.266985,-0.058096,0.521020,0.000000,0.000000,10.808570,10.808570,-0.016020,10.000000
4.033000,2,0.266076,-0.055780,0.521024,0.000000,0.000000,10.792729,10.792729,-0.016024,10.000000
4.043000,2,0.265192,-0.053404,0.521031,0.000000,0.000000,10.860047,10.860047,-0.016031,10.000000
4.053000,2,0.264328,-0.050980,0.521036,0.000000,0.000000,10.836910,10.836910,-0.016036,10.000000
4.063000,2,0.263488,-0.048507,0.521044,0.000000,0.000000,10.900932,10.900932,-0.016044,10.000000
4.073000,2,0.262670,-0.045998,0.521050,0.000000,0.000000,10.823811,10.823811,-0.016050,10.000000
4.083000,2,0.261875,-0.043452,0.521058,0.000000,0.000000,10.878257,10.878257,-0.016058,10.000000
4.093000,2,0.261099,-0.040879,0.521064,0.000000,0.000000,10.841907,10.841907,-0.016064,10.000000
4.103000,2,0.260346,-0.038279,0.521072,0.000000,0.000000,10.893879,10.893879,-0.016072,10.000000
4.113000,2,0.259612,-0.035662,0.521078,0.000000,0.000000,10.817940,10.817940,-0.016078,10.000000
4.123000,2,0.258901,-0.033027,0.521086,0.000000,0.000000,10.867391,10.867391,-0.016086,10.000000
4.133000,2,0.258209,-0.030384,0.521092,0.000000,0.000000,10.826230,10.826230,-0.016092,10.000000
4.143000,2,0.257539,-0.027731,0.521100,0.000000,0.000000,10.873078,10.873078,-0.016100,10.000000
4.153000,2,0.256889,-0.025078,0.521106,0.000000,0.000000,10.829888,10.829888,-0.016106,10.000000
4.163000,2,0.256263,-0.022423,0.521114,0.000000,0.000000,10.874224,10.874224,-0.016114,10.000000
4.173000,2,0.255656,-0.019776,0.521120,0.000000,0.000000,10.829393,10.829393,-0.016120,10.000000
4.183000,2,0.255074,-0.017134,0.521128,0.000000,0.000000,10.871385,10.871385,-0.016128,10.000000
4.193000,2,0.254513,-0.014507,0.521134,0.000000,0.000000,10.825327,10.825327,-0.016134,10.000000
4.203000,2,0.253977,-0.011892,0.521142,0.000000,0.000000,10.865200,10.865200,-0.016142,10.000000
4.213000,2,0.253464,-0.009296,0.521148,0.000000,0.000000,10.818360,10.818360,-0.016148,10.000000
4.223000,2,0.252977,-0.006719,0.521155,0.000000,0.000000,10.856386,10.856386,-0.016155,10.000000
4.233000,2,0.252514,-0.004168,0.521161,0.000000,0.000000,10.809222,10.809222,-0.016161,10.000000
4.243000,2,0.252080,-0.001639,0.521169,0.000000,0.000000,10.845700,10.845700,-0.016169,10.000000
4.253000,2,0.251671,0.000858,0.521174,0.000000,0.000000,10.798673,10.798673,-0.016174,10.000000
4.263000,2,0.251292,0.003328,0.521182,0.000000,0.000000,10.833918,10.833918,-0.016182,10.000000
4.273000,2,0.250940,0.005762,0.521187,0.000000,0.000000,10.787476,10.787476,-0.016187,10.000000
4.283000,2,0.250620,0.008165,0.521194,0.000000,0.000000,10.821805,10.821805,-0.016194,10.000000
4.293000,2,0.250329,0.010528,0.521200,0.000000,0.000000,10.776373,10.776373,-0.016200,10.000000
4.303000,2,0.250072,0.012856,0.521207,0.000000,0.000000,10.810095,10.810095,-0.016207,10.000000
4.313000,2,0.249845,0.015143,0.521212,0.000000,0.000000,10.766063,10.766063,-0.016212,10.000000
4.323000,2,0.249654,0.017390,0.521219,0.000000,0.000000,10.799472,10.799472,-0.016219,10.000000
4.333000,2,0.249496,0.019591,0.521224,0.000000,0.000000,10.757206,10.757206,-0.016224,10.000000
4.343000,2,0.249374,0.021751,0.521231,0.000000,0.000000,10.790561,10.790561,-0.016231,10.000000
4.353000,2,0.249286,0.023863,0.521235,0.000000,0.000000,10.750177,10.750177,-0.016235,10.000000
4.363000,2,0.249222,0.025931,0.521240,0.000000,0.000000,10.787611,10.787611,-0.016240,10.000000
4.373000,2,0.249172,0.027948,0.521240,0.000000,0.000000,10.751450,10.751450,-0.016240,10.000000
4.383000,2,0.249137,0.029921,0.521241,0.000000,0.000000,10.787022,10.787022,-0.016241,10.000000
4.393000,2,0.249113,0.031843,0.521239,0.000000,0.000000,10.751801,10.751801,-0.016239,10.000000
4.403000,2,0.249101,0.033720,0.521236,0.000000,0.000000,10.785353,10.785353,-0.016236,10.000000
4.413000,2,0.249098,0.035546,0.521231,0.000000,0.000000,10.750652,10.750652,-0.016231,10.000000
4.423000,2,0.249106,0.037326,0.521227,0.000000,0.000000,10.782610,10.782610,-0.016227,10.000000
4.433000,2,0.249121,0.039055,0.521220,0.000000,0.000000,10.748860,10.748860,-0.016220,10.000000
4.443000,2,0.249145,0.040737,0.521214,0.000000,0.000000,10.779165,10.779165,-0.016214,10.000000
4.453000,2,0.249177,0.042368,0.521206,0.000000,0.000000,10.744819,10.744819,-0.016206,10.000000
4.463000,2,0.249226,0.043954,0.521199,0.000000,0.000000,10.772006,10.772006,-0.016199,10.000000
4.473000,2,0.249290,0.045488,0.521191,0.000000,0.000000,10.738631,10.738631,-0.016191,10.000000
4.483000,2,0.249375,0.046975,0.521184,0.000000,0.000000,10.765627,10.765627,-0.016184,10.000000
4.493000,2,0.249478,0.048409,0.521177,0.000000,0.000000,10.734410,10.734410,-0.016177,10.000000
4.503000,2,0.249605,0.049796,0.521171,0.000000,0.000000,10.761365,10.761365,-0.016171,10.000000
4.513000,2,0.249752,0.051129,0.521163,0.000000,0.000000,10.732350,10.732350,-0.016163,10.000000
4.523000,2,0.249923,0.052414,0.521157,0.000000,0.000000,10.759353,10.759353,-0.016157,10.000000
4.533000,2,0.250118,0.053646,0.521150,0.000000,0.000000,10.732572,10.732572,-0.016150,10.000000
4.543000,2,0.250339,0.054830,0.521145,0.000000,0.000000,10.759702,10.759702,-0.016145,10.000000
4.553000,2,0.250585,0.055959,0.521138,0.000000,0.000000,10.735171,10.735171,-0.016138,10.000000
4.563000,2,0.250859,0.057041,0.521133,0.000000,0.000000,10.762494,10.762494,-0.016133,10.000000
4.573000,2,0.251159,0.058069,0.521126,0.000000,0.000000,10.740210,10.740210,-0.016126,10.000000
4.583000,2,0.251488,0.059049,0.521121,0.000000,0.000000,10.767772,10.767772,-0.016121,10.000000
4.593000,2,0.251845,0.059975,0.521115,0.000000,0.000000,10.747722,10.747722,-0.016115,10.000000
4.603000,2,0.252233,0.060854,0.521110,0.000000,0.000000,10.775554,10.775554,-0.016110,10.000000
4.613000,2,0.252649,0.061679,0.521104,0.000000,0.000000,10.757706,10.757706,-0.016104,10.000000
4.623000,2,0.253098,0.062457,0.521099,0.000000,0.000000,10.785824,10.785824,-0.016099,10.000000
4.633000,2,0.253575,0.063183,0.521093,0.000000,0.000000,10.770132,10.770132,-0.016093,10.000000
4.643000,2,0.254085,0.063862,0.521089,0.000000,0.000000,10.798539,10.798539,-0.016089,10.000000
4.653000,2,0.254624,0.064488,0.521083,0.000000,0.000000,10.784942,10.784942,-0.016083,10.000000
4.663000,2,0.255197,0.065069,0.521078,0.000000,0.000000,10.813629,10.813629,-0.016078,10.000000
4.673000,2,0.255800,0.065599,0.521073,0.000000,0.000000,10.802054,10.802054,-0.016073,10.000000
4.683000,2,0.256436,0.066083,0.521069,0.000000,0.000000,10.831002,10.831002,-0.016069,10.000000
4.693000,2,0.257103,0.066517,0.521063,0.000000,0.000000,10.788587,10.788587,-0.016063,10.000000
4.703000,2,0.257803,0.066906,0.521059,0.000000,0.000000,10.817721,10.817721,-0.016059,10.000000
4.713000,2,0.258534,0.067246,0.521054,0.000000,0.000000,10.809945,10.809945,-0.016054,10.000000
4.723000,2,0.259298,0.067543,0.521050,0.000000,0.000000,10.801082,10.801082,-0.016050,10.000000
4.733000,2,0.260092,0.067791,0.521045,0.000000,0.000000,10.795071,10.795071,-0.016045,10.000000
4.743000,2,0.260919,0.067997,0.521041,0.000000,0.000000,10.824610,10.824610,-0.016041,10.000000
4.753000,2,0.261777,0.068156,0.521036,0.000000,0.000000,10.705230,10.705230,-0.016036,10.000000
4.763000,2,0.262667,0.068273,0.521032,0.000000,0.000000,10.734700,10.734700,-0.016032,10.000000
4.773000,2,0.263587,0.068345,0.521028,0.000000,0.000000,10.731904,10.731904,-0.016028,10.000000
4.783000,2,0.264539,0.068380,0.521024,0.000000,0.000000,10.763184,10.763184,-0.016024,10.000000
4.793000,2,0.265518,0.068392,0.521021,0.000000,0.000000,10.765184,10.765184,-0.016021,10.000000
4.803000,2,0.266527,0.068397,0.521020,0.000000,0.000000,10.798592,10.798592,-0.016020,10.000000
4.813000,2,0.267561,0.068392,0.521018,0.000000,0.000000,10.800681,10.800681,-0.016018,10.000000
4.823000,2,0.268624,0.068386,0.521018,0.000000,0.000000,10.698912,10.698912,-0.016018,10.000000
4.833000,2,0.269711,0.068374,0.521017,0.000000,0.000000,10.701342,10.701342,-0.016017,10.000000
4.843000,2,0.270826,0.068362,0.521017,0.000000,0.000000,10.734351,10.734351,-0.016017,10.000000
4.853000,2,0.271964,0.068346,0.521017,0.000000,0.000000,10.737381,10.737381,-0.016017,10.000000
4.863000,2,0.273128,0.068331,0.521017,0.000000,0.000000,10.770182,10.770182,-0.016017,10.000000
4.873000,2,0.274314,0.068312,0.521016,0.000000,0.000000,10.773585,10.773585,-0.016016,10.000000
4.883000,2,0.275526,0.068295,0.521017,0.000000,0.000000,10.806064,10.806064,-0.016017,10.000000
4.893000,2,0.276760,0.068273,0.521017,0.000000,0.000000,10.656100,10.656100,-0.016017,10.000000
4.903000,2,0.278018,0.068253,0.521017,0.000000,0.000000,10.687878,10.687878,-0.016017,10.000000
4.913000,2,0.279298,0.068228,0.521017,0.000000,0.000000,10.691828,10.691828,-0.016017,10.000000
4.923000,2,0.280600,0.068206,0.521018,0.000000,0.000000,10.723371,10.723371,-0.016018,10.000000
4.933000,2,0.281923,0.068179,0.521018,0.000000,0.000000,10.727500,10.727500,-0.016018,10.000000
4.943000,2,0.283267,0.068153,0.521019,0.000000,0.000000,10.758385,10.758385,-0.016019,10.000000
4.953000,2,0.284630,0.068124,0.521019,0.000000,0.000000,10.762565,10.762565,-0.016019,10.000000
4.963000,2,0.286014,0.068096,0.521020,0.000000,0.000000,10.792679,10.792679,-0.016020,10.000000
4.973000,2,0.287415,0.068064,0.521020,0.000000,0.000000,10.638033,10.638033,-0.016020,10.000000
4.983000,2,0.288837,0.068033,0.521021,0.000000,0.000000,10.667174,10.667174,-0.016021,10.000000
4.993000,2,0.290274,0.067999,0.521022,0.000000,0.000000,10.670569,10.670569,-0.016022,10.000000
5.003000,2,0.291731,0.067965,0.521023,0.000000,0.000000,10.699478,10.699478,-0.016023,10.000000
5.013000,2,0.293202,0.067928,0.521023,0.000000,0.000000,10.701843,10.701843,-0.016023,10.000000
5.023000,2,0.294690,0.067892,0.521024,0.000000,0.000000,10.730299,10.730299,-0.016024,10.000000
5.033000,2,0.296191,0.067852,0.521025,0.000000,0.000000,10.731395,10.731395,-0.016025,10.000000
5.043000,2,0.297708,0.067813,0.521026,0.000000,0.000000,10.758909,10.758909,-0.016026,10.000000
5.053000,2,0.299234,0.067770,0.521026,0.000000,0.000000,10.757821,10.757821,-0.016026,10.000000
5.063000,2,0.300781,0.067731,0.521028,0.000000,0.000000,10.038886,10.038886,-0.016028,10.000000
5.073000,2,0.302330,0.067684,0.521033,0.000000,0.000000,10.540030,10.540030,-0.016033,10.000000
5.083000,2,0.303896,0.067633,0.521030,0.000000,0.000000,10.544485,10.544485,-0.016030,10.000000
5.093000,2,0.305478,0.067586,0.521031,0.000000,0.000000,10.344784,10.344784,-0.016031,10.000000
5.103000,2,0.307059,0.067526,0.521036,0.000000,0.000000,10.574595,10.574595,-0.016036,10.000000
5.113000,2,0.308655,0.067458,0.521032,0.000000,0.000000,10.574703,10.574703,-0.016032,10.000000
5.123000,2,0.310264,0.067383,0.521032,0.000000,0.000000,9.837353,9.837353,-0.016032,10.000000
5.133000,2,0.311870,0.067287,0.521037,0.000000,0.000000,10.065017,10.065017,-0.016037,10.000000
5.143000,2,0.313489,0.067176,0.521033,0.000000,0.000000,10.597014,10.597014,-0.016033,10.000000
5.153000,2,0.315119,0.067050,0.521032,0.000000,0.000000,9.855310,9.855310,-0.016032,10.000000
5.163000,2,0.316743,0.066899,0.521036,0.000000,0.000000,10.080756,10.080756,-0.016036,10.000000
5.173000,2,0.318377,0.066725,0.521032,0.000000,0.000000,10.431224,10.431224,-0.016032,10.000000
